路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市士林區忠誠路一段,25.104241,121.528304,42.2年,70.31,5900,1,4房2廳2衛,0,7,6,['M']
台北市士林區中山北路六段,25.116886,121.52633,47.2年,35.55,2698,0,3房2廳2衛1室,1,5,5,['A']
台北市士林區大東路,25.09145,121.52619,54.7年,47.73,4380,0,5房2廳2衛2室,1,4,B1-1,['A']
台北市士林區天母東路,25.114674,121.530323,1.3年,15.57,3000,1,1房2廳1衛,0,5,1,['M']
台北市士林區天母東路,25.114674,121.530323,1.3年,28.34,3898,0,2房2廳2衛,0,5,4,['M']
台北市士林區雨聲街,25.101081,121.528632,43.7年,36.77,1968,0,3房1廳2衛,0,5,4,['A']
台北市士林區中山北路七段,25.12167902827,121.53037957368,33.3年,175.15,11000,3,6房3廳6衛1室,1,17,15-17,['L']
台北市士林區德行東路,25.106553,121.529107,43.9年,26.9,3550,0,2房2廳2衛1室,0,5,1,['A']
台北市士林區中社路一段,25.108933,121.560047,50.6年,31.13,1980,0,3房2廳1.5衛,0,4,4,['A']
台北市士林區華齡街,25.08452,121.519296,46.0年,29.68,1750,0,4房4衛,0,5,5,['A']
台北市士林區前街,25.09775,121.525458,68.4年,7.56,2400,0,1房1廳1衛,1,1,1,['D']
台北市士林區菁山路,25.139486,121.551472,5.0年,25.51,1902,1,1房1廳1衛,0,4,2,['M']
台北市士林區天母東路,25.114674,121.530323,1.3年,28.33,3898,0,2房2廳2衛,0,5,2,['M']
台北市士林區中山北路六段,25.113686,121.526096,42.4年,29.96,2688,0,2房2廳1.5衛,0,7,4,['M']
台北市士林區士商路,25.090031,121.520853,26.0年,88.02,6800,2,3房3廳3衛2室,1,13,13,['L']
台北市士林區雨聲街,25.101129,121.528761,43.7年,36.4,1968,0,1房2廳1衛1室,0,5,4,['A']
台北市士林區基河路,25.083255,121.524268,17.3年,102.79,9450,2,4房2廳3衛,0,18,13,['L']
台北市士林區菁山路,25.139669,121.549491,16.8年,86.42,4380,2,2房3廳2衛,0,5,3,['M']
台北市士林區社中街,25.091671,121.50915,44.2年,32.89,1695,0,3房2廳1衛,0,5,4,['A']
台北市士林區格致路,25.141767,121.549457,12.9年,185.04,10800,3,2廳2室,0,4,1,['M']
台北市士林區福港街,25.083728,121.517535,46.5年,32.82,2368,0,3房2廳2衛,0,5,3,['A']
台北市士林區天母北路,25.121532,121.52636,5.7年,130.72,12688,3,4房4廳4衛,0,24,11,['L']
台北市士林區中山北路七段,25.12232,121.529867,14.7年,214.12,18318,5,1廳,0,22,2,['L']
台北市士林區至誠路二段,25.101799,121.529649,43.7年,34.81,2680,0,3房2廳2衛,0,5,3,['A']
台北市士林區後港街,25.08788,121.520652,59.1年,13.65,1600,0,1房1廳1衛,0,2,1,['A']
台北市士林區中社路一段,25.110539592906,121.56299919787,50.6年,31.38,1488,0,4房2廳1.5衛,0,4,2,['A']
台北市士林區芝玉路二段,25.11262,121.534878,48.1年,30.34,2300,0,3房2廳1.5衛,0,5,2,['A']
台北市士林區倫等街,25.093178,121.503373,51.0年,54.29,3750,0,4房5廳2衛,0,3,1-2,['A']
台北市士林區天母東路,25.117421,121.532878,48.1年,32.88,2800,0,3房2廳2衛,0,10,5,['M']
台北市士林區德行東路,25.11007,121.536619,45.7年,37.58,2480,0,3房2廳2衛,0,5,4,['A']
台北市士林區中山北路七段,25.119311,121.532329,47.7年,44.27,3288,1,3房2廳2衛,0,7,1,['M']
台北市士林區光華路,25.137371,121.541697,49.9年,50.1,1988,0,8房1廳2衛,0,4,3,['A']
台北市士林區中山北路七段,25.127984,121.532692,41.4年,56.59,3088,0,4房2廳2衛,0,7,2,['M']
台北市士林區華齡街,25.084427,121.519741,46.0年,30.53,2280,0,3房2廳2衛,0,5,3,['A']
台北市士林區中正路,25.094094,121.523698,44.7年,43.46,3680,0,3房2廳2衛1室,0,5,B1-1,['A']
台北市士林區菁山路,25.13893,121.551047,15.9年,41.31,2460,1,1房1廳1衛,0,5,1,['M']
