區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
北投區,16297808,16297808,631474.0,25.81,2,住宅大樓(11層含以上有電梯),住家用,五層
北投區,19144755,19144755,664519.0,28.81,2,住宅大樓(11層含以上有電梯),住家用,七層
北投區,19140043,19140043,659094.0,29.04,2,住宅大樓(11層含以上有電梯),住家用,八層
北投區,18815331,18815331,647914.0,29.04,2,住宅大樓(11層含以上有電梯),住家用,六層
北投區,18572031,18572031,614446.0,30.23,2,住宅大樓(11層含以上有電梯),住家用,四層
北投區,16200712,16200712,627712.0,25.81,2,住宅大樓(11層含以上有電梯),住家用,三層
北投區,19002648,19002648,654363.0,29.04,2,住宅大樓(11層含以上有電梯),住家用,七層
北投區,19110766,19110766,658086.0,29.04,2,住宅大樓(11層含以上有電梯),住家用,五層
北投區,18910587,18910587,625646.0,30.23,2,住宅大樓(11層含以上有電梯),住家用,三層
北投區,33295264,33295264,680816.0,48.9,2,住宅大樓(11層含以上有電梯),住家用,十一層
北投區,27755604,27755604,644254.0,43.08,2,住宅大樓(11層含以上有電梯),住家用,二層
