區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
中正區,75500000,75500000,1104246.0,82.2,3,住宅大樓(11層含以上有電梯),住家用,六層
中正區,18900000,18900000,720853.0,30.27,2,華廈(10層含以下有電梯),住家用,二層
中正區,16500000,16500000,701732.0,23.51,2,華廈(10層含以下有電梯),住家用,二層
中正區,19200000,19200000,733002.0,30.27,2,華廈(10層含以下有電梯),住家用,四層
中正區,18600000,18600000,735755.0,29.09,2,華廈(10層含以下有電梯),住家用,九層
中正區,18000000,18000000,714492.0,29.09,2,華廈(10層含以下有電梯),住家用,五層
中正區,16580000,16580000,727220.0,26.59,2,華廈(10層含以下有電梯),住家用,六層
中正區,17060000,17060000,750063.0,26.59,2,華廈(10層含以下有電梯),住家用,八層
中正區,17500000,17500000,771005.0,26.59,2,華廈(10層含以下有電梯),住家用,九層
中正區,18450000,18450000,729378.0,29.09,2,華廈(10層含以下有電梯),住家用,六層
中正區,15850000,15850000,723299.0,25.69,2,華廈(10層含以下有電梯),住家用,六層
中正區,19530000,19530000,738268.0,30.27,2,華廈(10層含以下有電梯),住家用,三層
中正區,18700000,18700000,740010.0,29.09,2,華廈(10層含以下有電梯),住家用,八層
中正區,16210000,16210000,709610.0,26.59,2,華廈(10層含以下有電梯),住家用,五層
中正區,16700000,16700000,732929.0,26.59,2,華廈(10層含以下有電梯),住家用,七層
中正區,51147666,51147666,1317156.0,47.97,2,住宅大樓(11層含以上有電梯),住家用,十三層
中正區,16000000,16000000,699616.0,26.59,2,華廈(10層含以下有電梯),住家用,二層
中正區,16180000,16180000,712942.0,26.59,2,華廈(10層含以下有電梯),住家用,三層
中正區,15380000,15380000,699934.0,25.69,2,華廈(10層含以下有電梯),住家用,三層
中正區,15000000,15000000,681044.0,25.69,2,華廈(10層含以下有電梯),住家用,四層
中正區,15900000,15900000,694856.0,26.59,2,華廈(10層含以下有電梯),住家用,四層
中正區,15650000,15650000,713355.0,25.69,2,華廈(10層含以下有電梯),住家用,五層
中正區,19860000,19860000,755679.0,30.27,2,華廈(10層含以下有電梯),住家用,五層
中正區,20100000,20100000,765402.0,30.27,2,華廈(10層含以下有電梯),住家用,八層
中正區,15520000,15520000,716836.0,25.69,2,華廈(10層含以下有電梯),住家用,九層
中正區,15450000,15450000,767213.0,24.02,2,華廈(10層含以下有電梯),住家用,九層
中正區,14500000,14500000,715706.0,24.02,2,華廈(10層含以下有電梯),住家用,四層
中正區,15000000,15000000,742817.0,24.02,2,華廈(10層含以下有電梯),住家用,五層
中正區,11080000,11080000,749630.0,18.76,2,華廈(10層含以下有電梯),住家用,一層
中正區,16700000,16700000,779789.0,25.46,2,華廈(10層含以下有電梯),住家用,一層
中正區,20000000,20000000,761349.0,30.27,2,華廈(10層含以下有電梯),住家用,六層
中正區,14880000,14880000,741732.0,24.02,2,華廈(10層含以下有電梯),住家用,七層
中正區,21000000,21000000,753342.0,35.85,2,華廈(10層含以下有電梯),住家用,七層
中正區,18000000,18000000,714492.0,29.09,2,華廈(10層含以下有電梯),住家用,三層
中正區,69000000,69000000,1068385.0,73.12,3,住宅大樓(11層含以上有電梯),住家用,四層
中正區,17000000,17000000,744889.0,26.79,2,華廈(10層含以下有電梯),住家用,一層
中正區,18120000,18120000,719597.0,29.09,2,華廈(10層含以下有電梯),住家用,四層
