路段,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天,單價(萬/坪)
台北市大安區信義路四段,47.7,36.2,3880.0,0,3.0,2.0,2.0,0.0,0,7.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,107.18232044198894
台北市大安區和平東路二段,16.2,40.62,4980.0,1,4.0,2.0,2.0,1.0,1,10.0,7,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,122.59970457902511
台北市大安區安東街,49.1,52.75,5180.0,0,3.0,2.0,2.0,1.0,0,7.0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,98.19905213270142
台北市大安區師大路,48.8,26.93,2888.0,0,2.0,2.0,1.0,2.0,1,5.0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,107.24099517266988
台北市大安區信義路四段,39.2,48.83,6688.0,0,2.0,2.0,2.0,0.0,0,17.0,12,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,136.96498054474708
台北市大安區敦化南路二段,39.4,101.89,12498.0,1,4.0,2.0,4.0,1.0,0,24.0,23,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,122.66169398370792
台北市大安區市民大道四段,38.7,11.83,1580.0,0,1.0,0.0,1.0,0.0,0,7.0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,133.55874894336432
台北市大安區安和路一段,49.6,33.19,3650.0,0,1.0,2.0,2.0,0.0,0,5.0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,109.97288339861404
台北市大安區瑞安街,1.8,95.87,13980.0,2,0.0,2.0,3.0,0.0,0,21.0,10,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,145.82246792531552
台北市大安區安和路二段,47.2,83.76,13000.0,0,5.0,2.0,3.0,1.0,0,15.0,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,155.2053486150907
台北市大安區和平東路一段,36.0,38.16,4980.0,0,3.0,2.0,2.0,0.0,0,19.0,10,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,130.50314465408806
台北市大安區溫州街,42.7,46.9,6680.0,0,4.0,2.0,2.0,0.0,0,6.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,142.43070362473347
台北市大安區青田街,55.1,55.47,6488.0,0,4.0,2.0,2.0,0.0,0,6.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,116.96412475211827
台北市大安區富陽街,48.9,28.35,1880.0,0,3.0,2.0,1.0,0.0,0,5.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,66.31393298059965
台北市大安區延吉街,46.6,44.33,4838.0,0,3.0,2.0,2.0,0.0,0,7.0,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,109.13602526505753
台北市大安區大安路一段,17.4,16.92,2998.0,0,2.0,2.0,1.0,0.0,1,12.0,12,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,177.1867612293144
台北市大安區忠孝東路四段,49.9,43.76,4700.0,0,4.0,2.0,2.0,1.0,0,7.0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,107.40402193784278
台北市大安區和平東路二段,34.2,101.58,9200.0,1,3.0,2.0,4.0,2.0,1,10.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,90.56900964756842
台北市大安區敦化南路一段,1.2,107.73,19800.0,1,3.0,2.0,3.0,0.0,0,20.0,14,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,183.79281537176274
台北市大安區忠孝東路四段,38.7,81.81,8888.0,1,5.0,2.0,2.0,1.0,0,13.0,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,108.64197530864197
台北市大安區和平東路三段,47.4,36.98,3488.0,0,4.0,2.0,2.0,1.0,0,6.0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,94.32125473228773
台北市大安區市民大道三段,10.2,97.31,13880.0,2,4.0,2.0,3.0,0.0,0,23.0,11,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,142.6369335114582
台北市大安區復興南路二段,39.6,39.36,4688.0,0,2.0,2.0,2.0,1.0,0,16.0,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,119.10569105691057
台北市大安區仁愛路四段,52.6,42.29,4558.0,0,3.0,2.0,2.0,1.0,0,7.0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,107.77961693071649
台北市大安區瑞安街,10.8,16.57,2093.0,1,1.0,2.0,1.0,0.0,0,7.0,7,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,126.31261315630658
台北市大安區大安路二段,16.3,17.51,2120.0,1,1.0,1.0,1.0,0.0,0,12.0,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,121.07367218732152
台北市大安區信義路三段,5.6,110.32,17800.0,1,4.0,2.0,3.0,2.0,0,15.0,11,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,161.34880348078318
台北市大安區復興南路一段,1.9,17.85,2522.0,1,1.0,1.0,1.0,0.0,0,15.0,14,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,141.28851540616245
台北市大安區仁愛路三段,26.4,14.29,1998.0,0,1.0,1.0,1.0,0.0,0,8.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,139.81805458362493
台北市大安區市民大道三段,45.4,34.63,2750.0,0,4.0,2.0,1.0,0.0,0,5.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,79.41091539127923
台北市大安區安和路二段,5.0,19.46,3188.0,1,1.0,0.0,1.0,0.0,0,7.0,7,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,163.82322713257963
台北市大安區仁愛路四段,44.7,45.73,4980.0,0,3.0,2.0,2.0,0.0,0,7.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,108.90006560244916
台北市大安區新生南路三段,58.1,30.66,3125.0,0,3.0,2.0,1.0,0.0,0,4.0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,101.92433137638616
台北市大安區市民大道四段,38.7,11.61,1560.0,0,1.0,1.0,1.0,0.0,0,7.0,7,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,134.36692506459949
台北市大安區四維路,51.2,27.48,3350.0,0,3.0,3.0,2.0,0.0,1,4.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,121.90684133915575
台北市大安區安東街,50.9,35.61,6900.0,0,3.0,2.0,2.0,2.0,1,4.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,193.76579612468407
台北市大安區羅斯福路三段,6.3,17.37,2488.0,0,2.0,2.0,1.0,0.0,1,6.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,143.23546344271733
台北市大安區四維路,35.4,57.3,6800.0,1,4.0,2.0,2.0,1.0,0,7.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,118.673647469459
台北市大安區通化街,25.9,78.78,6588.0,2,5.0,2.0,5.0,0.0,0,6.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,83.62528560548363
台北市大安區永康街,43.8,37.61,4350.0,0,3.0,2.0,5.0,0.0,0,5.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,115.66072852964638
台北市大安區泰順街,49.8,27.91,2880.0,0,5.0,2.0,2.0,0.0,1,4.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,103.18882121103547
台北市大安區羅斯福路三段,59.2,37.26,3250.0,0,4.0,0.0,4.0,0.0,1,4.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,87.22490606548578
台北市大安區復興南路二段,53.7,42.82,4150.0,0,4.0,2.0,2.0,0.0,0,4.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,96.91732835123774
台北市大安區忠孝東路三段,54.9,52.17,5088.0,0,3.0,2.0,2.0,0.0,0,6.0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,97.52731454859114
台北市大安區龍泉街,41.3,40.51,4250.0,0,3.0,2.0,2.0,0.0,0,6.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,104.91236731671192
台北市大安區新生南路一段,13.9,36.49,5680.0,0,2.0,2.0,2.0,0.0,1,7.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,155.65908468073445
台北市大安區四維路,35.4,47.4,6800.0,0,4.0,2.0,2.0,1.0,0,7.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,143.45991561181435
台北市大安區通化街,47.7,18.24,1980.0,0,3.0,1.0,2.0,0.0,1,5.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,108.55263157894738
台北市大安區羅斯福路三段,1.0,17.9,2860.0,0,1.0,1.0,1.0,0.0,0,15.0,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,159.77653631284917
台北市大安區瑞安街,17.1,142.1,15500.0,3,4.0,2.0,3.0,1.0,0,13.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,109.07811400422239
台北市大安區和平東路三段,40.1,15.96,1650.0,0,1.0,1.0,1.0,0.0,0,12.0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,103.38345864661653
台北市大安區仁愛路三段,18.8,50.38,7280.0,1,3.0,2.0,2.0,0.0,0,7.0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,144.5017864231838
台北市大安區仁愛路四段,46.0,56.19,8686.0,0,5.0,2.0,2.0,0.0,0,14.0,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,154.58266595479623
台北市大安區泰順街,44.7,42.17,5200.0,0,3.0,2.0,2.0,0.0,0,7.0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,123.31041024424947
台北市大安區新生南路一段,44.2,27.43,3988.0,0,3.0,2.0,1.0,0.0,0,5.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,145.38826102807147
台北市大安區新生南路二段,30.4,116.35,12680.0,2,3.0,2.0,3.0,2.0,1,9.0,8,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,108.98152127202407
台北市大安區敦化南路一段,1.2,66.73,12200.0,1,3.0,2.0,2.0,0.0,0,20.0,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,182.82631500074928
台北市大安區忠孝東路四段,42.7,43.09,13800.0,0,4.0,2.0,2.0,0.0,1,7.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,320.25992109538174
台北市大安區忠孝東路三段,55.6,57.78,6288.0,0,3.0,2.0,3.0,0.0,0,6.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,108.82658359293873
台北市大安區瑞安街,10.8,16.04,1999.0,1,1.0,1.0,1.0,0.0,0,7.0,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,124.62593516209476
台北市大安區溫州街,48.5,41.16,3988.0,0,4.0,2.0,2.0,0.0,0,5.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,96.8901846452867
台北市大安區永康街,29.4,51.83,6380.0,1,4.0,2.0,2.0,0.0,0,5.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,123.0947327802431
台北市大安區樂利路,42.2,43.21,3480.0,0,3.0,2.0,2.0,0.0,0,5.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,80.53691275167785
台北市大安區信義路四段,47.7,48.32,4988.0,0,4.0,3.0,4.0,0.0,1,7.0,7,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,103.22847682119205
台北市大安區青田街,16.5,43.28,6980.0,1,2.0,2.0,2.0,0.0,1,7.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,161.27541589648797
台北市大安區和平東路三段,21.9,11.87,1880.0,0,1.0,1.0,1.0,2.0,1,12.0,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,158.38247683235048
台北市大安區大安路一段,17.4,13.2,2508.0,0,1.0,1.0,1.0,0.0,1,12.0,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,190.0
台北市大安區和平東路三段,22.1,93.67,9588.0,1,4.0,2.0,3.0,2.0,1,19.0,15,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,102.35934664246824
台北市大安區安和路二段,0.8,17.13,2660.0,0,0.0,0.0,1.0,0.0,0,5.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,155.28312901342676
台北市大安區基隆路二段,20.3,18.62,2658.0,1,2.0,1.0,2.0,1.0,1,12.0,10,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,142.74973147153597
台北市大安區基隆路二段,20.3,14.54,2388.0,0,1.0,2.0,1.0,2.0,1,12.0,12,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,164.2365887207703
台北市大安區安和路二段,0.8,14.18,2170.0,0,0.0,0.0,1.0,0.0,0,5.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,153.0324400564175
台北市大安區信義路三段,17.5,11.47,1838.0,0,2.0,2.0,1.0,0.0,1,14.0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,160.24411508282475
台北市大安區新生南路三段,14.4,11.23,1788.0,0,1.0,1.0,1.0,0.0,1,7.0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,159.21638468388244
台北市大安區信義路四段,36.4,12.7,1650.0,0,1.0,1.0,1.0,0.0,0,12.0,9,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,129.9212598425197
台北市大安區大安路一段,17.4,30.73,4388.0,1,2.0,2.0,2.0,2.0,1,12.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,142.79205987634234
台北市大安區建國南路一段,38.9,27.08,3188.0,0,2.0,2.0,1.0,1.0,0,14.0,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,117.72525849335304
台北市大安區敦化南路二段,50.8,33.48,4886.0,0,0.0,0.0,2.0,7.0,1,16.0,15,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,145.9378733572282
台北市大安區大安路一段,26.2,46.68,7900.0,1,4.0,2.0,2.0,5.0,1,9.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,169.23736075407027
台北市大安區安和路二段,0.8,19.87,3240.0,1,0.0,0.0,1.0,0.0,0,5.0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,163.0598892803221
台北市大安區和平東路三段,52.7,15.26,1435.0,0,3.0,0.0,3.0,0.0,0,4.0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,94.03669724770643
台北市大安區信義路四段,14.4,104.62,13788.0,2,4.0,2.0,3.0,1.0,0,15.0,7,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,131.79124450391893
台北市大安區安和路二段,0.8,14.18,2320.0,0,0.0,0.0,1.0,0.0,0,5.0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,163.61071932299012
台北市大安區溫州街,41.8,43.08,3980.0,0,3.0,2.0,2.0,0.0,0,5.0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,92.38625812441968
台北市大安區永康街,53.3,34.14,4250.0,0,4.0,2.0,3.0,0.0,1,4.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,124.48740480374927
台北市大安區永康街,14.2,211.83,34989.0,0,14.0,15.0,11.0,0.0,1,6.0,1,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,165.17490440447528
台北市大安區辛亥路二段,45.6,58.39,7980.0,0,5.0,2.0,3.0,1.0,1,7.0,7,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,136.66723754067476
台北市大安區永康街,59.0,33.79,4500.0,0,5.0,4.0,2.0,0.0,1,4.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,133.17549570878958
台北市大安區泰順街,34.1,85.86,9200.0,1,5.0,3.0,4.0,0.0,0,6.0,-1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,107.15117633356627
台北市大安區新生南路一段,5.0,25.55,4180.0,1,1.0,2.0,5.0,0.0,0,12.0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,163.60078277886495
台北市大安區通化街,44.1,21.29,1680.0,0,1.0,2.0,2.0,1.0,1,7.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,78.91028651949273
台北市大安區新生南路一段,48.8,70.11,8988.0,0,6.0,4.0,4.0,0.0,0,7.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,128.19854514334617
台北市大安區和平東路二段,16.2,22.6,2860.0,1,2.0,1.0,1.0,0.0,1,10.0,10,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,126.54867256637168
台北市大安區泰順街,27.7,69.63,7288.0,1,4.0,2.0,3.0,0.0,0,9.0,9,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,104.66752836421084
台北市大安區信義路四段,23.2,80.69,7998.0,2,4.0,2.0,3.0,2.0,1,8.0,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,99.1200892303879
台北市大安區溫州街,43.0,46.35,5600.0,0,4.0,3.0,3.0,1.0,1,6.0,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,120.81984897518878
台北市大安區敦化南路二段,45.4,75.18,8780.0,0,4.0,3.0,4.0,0.0,1,7.0,7,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,116.78637935621175
台北市大安區愛國東路,49.8,14.18,2588.0,0,2.0,2.0,1.0,0.0,0,6.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,182.51057827926658
台北市大安區永康街,51.9,33.03,4488.0,0,3.0,3.0,2.0,1.0,1,4.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,135.87647593097185
台北市大安區仁愛路四段,49.3,69.33,7188.0,1,0.0,1.0,1.0,6.0,0,12.0,10,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,103.67806144526179
台北市大安區光復南路,43.2,55.31,8250.0,0,6.0,3.0,3.0,1.0,1,7.0,7,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,149.15928403543663
台北市大安區新生南路一段,54.9,31.54,5380.0,0,4.0,2.0,2.0,0.0,1,4.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,170.57704502219406
台北市大安區通化街,39.4,31.04,2500.0,0,3.0,2.0,3.0,0.0,1,3.0,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80.54123711340206
台北市大安區復興南路一段,19.9,16.59,2188.0,1,1.0,1.0,1.0,0.0,1,10.0,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,131.88667872212176
台北市大安區信義路二段,0.7,109.59,19588.0,2,5.0,2.0,3.0,0.0,0,23.0,20,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,178.7389360343097
台北市大安區和平東路二段,40.3,45.14,4980.0,0,2.0,3.0,2.0,2.0,0,7.0,-1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,110.32343819229065
台北市大安區新生南路三段,51.2,34.64,5180.0,0,2.0,2.0,2.0,1.0,1,4.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,149.5381062355658
台北市大安區敦化南路一段,51.1,65.32,6866.0,1,3.0,2.0,2.0,1.0,0,14.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,105.11328842620944
台北市大安區安和路二段,36.1,53.12,5888.0,0,3.0,2.0,2.0,1.0,0,17.0,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,110.8433734939759
台北市大安區濟南路三段,57.9,33.27,3780.0,0,5.0,3.0,3.0,0.0,1,5.0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,113.61587015329124
台北市大安區金山南路二段,54.9,35.87,4100.0,0,4.0,2.0,2.0,0.0,1,4.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,114.30164482854754
台北市大安區仁愛路三段,25.2,76.7,8288.0,2,5.0,2.0,2.0,0.0,0,6.0,5,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,108.0573663624511
台北市大安區通化街,24.9,38.11,4380.0,1,2.0,2.0,2.0,2.0,1,10.0,9,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,114.93046444502755
台北市大安區安和路二段,42.1,44.43,4650.0,0,3.0,2.0,3.0,0.0,0,12.0,7,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,104.65901417960838
台北市大安區泰順街,30.7,37.95,3788.0,0,2.0,2.0,2.0,0.0,0,5.0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,99.8155467720685
台北市大安區和平東路一段,45.9,40.08,4088.0,0,0.0,2.0,1.0,0.0,1,5.0,-1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,101.99600798403193
台北市大安區通化街,32.8,27.9,2380.0,0,3.0,2.0,3.0,0.0,0,3.0,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,85.30465949820788
台北市大安區光復南路,17.7,22.33,3280.0,0,2.0,2.0,1.0,0.0,0,14.0,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,146.88759516345723
台北市大安區信義路二段,49.8,31.0,5880.0,0,3.0,2.0,2.0,1.0,1,4.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,189.67741935483872
台北市大安區羅斯福路二段,39.2,33.22,2800.0,0,8.0,3.0,3.0,0.0,1,5.0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,84.28657435279952
台北市大安區永康街,49.7,39.06,5500.0,0,3.0,2.0,2.0,0.0,0,4.0,-1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,140.8090117767537
台北市大安區瑞安街,1.8,47.77,9500.0,1,0.0,2.0,1.0,0.0,0,21.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,198.86958342055684
台北市大安區敦化南路二段,50.8,28.6,3500.0,0,1.0,2.0,1.0,0.0,0,16.0,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,122.37762237762237
台北市大安區信義路四段,29.7,18.64,2360.0,1,1.0,2.0,1.0,1.0,1,12.0,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,126.60944206008584
台北市大安區復興南路一段,47.2,45.63,5478.0,0,0.0,1.0,2.0,5.0,0,14.0,14,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,120.0525969756739
台北市大安區信義路四段,48.8,25.28,3258.0,0,3.0,2.0,1.0,0.0,0,14.0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,128.876582278481
台北市大安區復興南路二段,46.3,40.73,4900.0,0,4.0,2.0,2.0,0.0,0,12.0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,120.30444389884607
台北市大安區信義路三段,17.5,22.98,3998.0,0,3.0,2.0,1.0,0.0,1,14.0,12,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,173.97737162750218
台北市大安區羅斯福路二段,35.5,48.93,6500.0,0,1.0,1.0,1.0,1.0,0,26.0,19,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,132.84283670549766
台北市大安區信義路二段,0.7,95.52,16900.0,1,1.0,2.0,3.0,0.0,0,23.0,14,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,176.92629815745394
台北市大安區和平東路三段,40.8,31.23,2938.0,0,3.0,2.0,1.0,0.0,0,15.0,9,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,94.07620877361511
台北市大安區信義路三段,37.5,33.51,4188.0,0,0.0,2.0,1.0,1.0,0,12.0,7,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,124.97761862130707
台北市大安區樂利路,48.1,39.05,3360.0,0,3.0,2.0,2.0,0.0,0,7.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,86.04353393085788
台北市大安區大安路一段,17.4,12.96,2318.0,0,2.0,2.0,1.0,0.0,1,12.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,178.85802469135803
台北市大安區和平東路二段,49.2,42.79,4999.0,0,4.0,2.0,2.0,1.0,0,12.0,9,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,116.82636129936901
台北市大安區泰順街,35.2,56.48,5800.0,1,3.0,2.0,2.0,0.0,0,27.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,102.69121813031163
台北市大安區辛亥路二段,37.1,85.75,9588.0,1,3.0,2.0,3.0,1.0,0,25.0,20,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,111.8134110787172
台北市大安區瑞安街,17.3,85.27,12500.0,2,4.0,4.0,3.0,3.0,1,9.0,9,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,146.59317462178961
台北市大安區和平東路三段,40.1,31.99,2988.0,0,3.0,1.0,2.0,1.0,0,12.0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,93.40418880900282
台北市大安區安和路二段,17.4,100.77,10486.0,3,3.0,2.0,2.0,3.0,0,13.0,11,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,104.05874764314777
台北市大安區永康街,24.3,157.47,16000.0,1,5.0,2.0,4.0,0.0,0,13.0,7,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,101.60665523591796
