行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,地坪,房屋總價,單價,屋齡,房,廳,衛,是否有車位,房屋類型_公寓,房屋類型_大樓,房屋類型_華廈,房屋類型_透天,緯度,經度,成交年月
1,0,0,0,0,0,0,0,0,0,0,0,6.77,1.75,490.0,72.41,32.8,2,1,1,0,1,0,0,0,25.067846,121.526582,11407
1,0,0,0,0,0,0,0,0,0,0,0,12.4,1.3,952.0,76.76,23.2,1,1,1,0,0,1,0,0,25.061118,121.525723,11407
1,0,0,0,0,0,0,0,0,0,0,0,11.94,4.27,800.0,66.99,59.8,3,1,1,0,1,0,0,0,25.059495,121.529664,11407
1,0,0,0,0,0,0,0,0,0,0,0,12.39,1.4,888.0,71.65,29.7,1,1,1,0,0,0,1,0,25.060563,121.525788,11407
1,0,0,0,0,0,0,0,0,0,0,0,29.37,2.74,2000.0,68.1,18.4,2,2,1,1,0,0,1,0,25.067477,121.525927,11407
1,0,0,0,0,0,0,0,0,0,0,0,35.69,9.2,2950.0,82.66,44.7,3,2,2,0,0,0,1,0,25.058391,121.538013,11407
1,0,0,0,0,0,0,0,0,0,0,0,46.59,11.13,3760.0,80.71,43.4,3,2,1,0,1,0,0,0,25.067821,121.539027,11407
1,0,0,0,0,0,0,0,0,0,0,0,7.58,0.44,573.991,75.72,16.8,1,0,1,0,0,1,0,0,25.065054,121.523705,11407
1,0,0,0,0,0,0,0,0,0,0,0,28.09,11.19,1830.0,65.15,53.7,4,2,2,0,1,0,0,0,25.060319,121.530724,11407
1,0,0,0,0,0,0,0,0,0,0,0,78.48,8.41,5500.0,70.08,49.0,4,2,3,0,0,1,0,0,25.065399,121.525742,11407
1,0,0,0,0,0,0,0,0,0,0,0,7.1,0.66,350.0,49.28,43.8,1,1,1,0,0,1,0,0,25.059421,121.52569,11407
1,0,0,0,0,0,0,0,0,0,0,0,40.65,5.19,3150.0,77.49,55.9,3,2,2,0,0,1,0,0,25.060536,121.533386,11407
1,0,0,0,0,0,0,0,0,0,0,0,25.98,1.42,1768.0,113.72,20.6,2,1,1,1,0,1,0,0,25.064465,121.525723,11407
1,0,0,0,0,0,0,0,0,0,0,0,27.51,7.99,1666.0,60.56,48.3,5,0,5,0,1,0,0,0,25.065665,121.534174,11407
1,0,0,0,0,0,0,0,0,0,0,0,14.57,1.49,1330.0,91.26,18.0,2,1,1,0,0,1,0,0,25.065467,121.524846,11407
1,0,0,0,0,0,0,0,0,0,0,0,36.1,5.51,3600.0,99.71,41.5,1,2,1,0,0,0,1,0,25.065239,121.526537,11407
1,0,0,0,0,0,0,0,0,0,0,0,24.76,4.35,2280.0,92.09,43.3,2,2,1,0,0,0,1,0,25.056277,121.530281,11407
1,0,0,0,0,0,0,0,0,0,0,0,10.29,1.07,1100.0,106.95,18.0,1,1,1,0,0,1,0,0,25.065467,121.524846,11407
1,0,0,0,0,0,0,0,0,0,0,0,29.46,8.95,2188.0,74.28,37.2,3,2,2,0,1,0,0,0,25.061309,121.528609,11407
1,0,0,0,0,0,0,0,0,0,0,0,105.89,17.34,6198.0,58.53,11.8,3,2,2,1,0,0,1,0,25.068072,121.529721,11407
1,0,0,0,0,0,0,0,0,0,0,0,29.62,10.36,2030.0,68.53,54.5,3,2,2,0,1,0,0,0,25.059979,121.53817,11407
1,0,0,0,0,0,0,0,0,0,0,0,30.31,11.7,2430.0,80.17,0.0,8,2,3,0,1,0,0,0,25.064549,121.524407,11407
1,0,0,0,0,0,0,0,0,0,0,0,16.07,1.86,1300.0,80.9,32.4,2,2,1,0,0,0,1,0,25.067019,121.527321,11407
1,0,0,0,0,0,0,0,0,0,0,0,18.39,4.92,1520.0,82.66,0.0,2,2,1,0,1,0,0,0,25.056749,121.533601,11407
1,0,0,0,0,0,0,0,0,0,0,0,23.24,17.7,2112.0,90.9,56.9,3,2,1,0,1,0,0,0,25.067862,121.528895,11407
1,0,0,0,0,0,0,0,0,0,0,0,8.3,0.89,560.0,67.47,46.3,1,0,1,0,0,1,0,0,25.066744,121.526994,11407
1,0,0,0,0,0,0,0,0,0,0,0,18.1,2.35,1550.0,85.61,34.5,2,1,1,0,0,0,1,0,25.067032,121.525852,11407
1,0,0,0,0,0,0,0,0,0,0,0,11.19,1.08,988.0,88.3,45.8,1,1,1,0,0,1,0,0,25.062772,121.527232,11407
1,0,0,0,0,0,0,0,0,0,0,0,41.12,5.76,3150.0,76.61,38.2,3,2,2,0,0,1,0,0,25.065294,121.538058,11407
1,0,0,0,0,0,0,0,0,0,0,0,7.5,0.55,475.0,63.37,47.9,1,1,1,0,0,0,1,0,25.061779,121.524311,11407
1,0,0,0,0,0,0,0,0,0,0,0,53.17,7.59,4000.0,75.23,29.3,2,2,2,1,0,1,0,0,25.062132,121.539726,11407
1,0,0,0,0,0,0,0,0,0,0,0,31.25,3.86,1766.0,74.42,15.7,1,1,1,1,0,0,1,0,25.06562,121.525514,11407
1,0,0,0,0,0,0,0,0,0,0,0,35.57,7.91,2700.0,75.9,27.5,3,2,2,0,0,1,0,0,25.064802,121.537596,11407
1,0,0,0,0,0,0,0,0,0,0,0,20.03,7.18,1400.0,69.89,49.3,3,2,1,0,1,0,0,0,25.067687,121.541356,11407
1,0,0,0,0,0,0,0,0,0,0,0,43.09,5.03,3250.0,75.43,41.3,4,2,2,0,0,1,0,0,25.058921,121.537697,11407
1,0,0,0,0,0,0,0,0,0,0,0,21.85,1.92,1125.0,51.5,43.8,2,1,1,0,0,1,0,0,25.059421,121.52569,11407
1,0,0,0,0,0,0,0,0,0,0,0,75.64,6.51,5500.0,100.77,13.1,3,2,2,1,0,1,0,0,25.062397,121.529315,11407
1,0,0,0,0,0,0,0,0,0,0,0,9.38,0.86,470.0,50.1,41.5,1,0,0,0,0,1,0,0,25.060325,121.524832,11407
1,0,0,0,0,0,0,0,0,0,0,0,23.95,6.05,1730.0,72.25,43.3,2,2,1,0,1,0,0,0,25.060909,121.528572,11406
1,0,0,0,0,0,0,0,0,0,0,0,19.97,1.9,960.0,48.06,41.5,2,1,1,0,0,1,0,0,25.059421,121.52569,11406
1,0,0,0,0,0,0,0,0,0,0,0,34.66,10.08,1860.0,53.66,48.3,4,2,2,0,1,0,0,0,25.065106,121.539066,11406
1,0,0,0,0,0,0,0,0,0,0,0,10.29,1.07,985.0,95.69,18.0,1,1,1,0,0,1,0,0,25.065467,121.524846,11406
1,0,0,0,0,0,0,0,0,0,0,0,33.71,9.11,3000.0,88.98,42.3,1,3,1,0,1,0,0,0,25.063905,121.536145,11406
1,0,0,0,0,0,0,0,0,0,0,0,18.1,1.11,860.0,70.94,18.0,1,1,1,1,0,1,0,0,25.065467,121.524846,11406
1,0,0,0,0,0,0,0,0,0,0,0,10.27,1.07,1078.0,104.97,18.0,1,1,1,0,0,1,0,0,25.065467,121.524846,11406
1,0,0,0,0,0,0,0,0,0,0,0,49.21,10.18,3969.0,80.65,4.2,2,1,2,1,0,0,1,0,25.06444,121.541559,11406
1,0,0,0,0,0,0,0,0,0,0,0,95.14,10.26,9100.0,112.35,16.4,2,2,2,1,0,1,0,0,25.059273,121.536486,11406
1,0,0,0,0,0,0,0,0,0,0,0,11.45,1.02,625.0,54.57,41.5,1,1,1,0,0,1,0,0,25.060325,121.524832,11406
1,0,0,0,0,0,0,0,0,0,0,0,8.76,0.68,311.0,35.49,47.2,1,0,1,0,0,1,0,0,25.060068,121.527258,11406
1,0,0,0,0,0,0,0,0,0,0,0,25.25,9.15,1700.0,67.33,53.5,4,3,2,0,1,0,0,0,25.065994,121.531041,11406
1,0,0,0,0,0,0,0,0,0,0,0,19.75,7.03,970.0,49.12,49.3,2,2,1,0,1,0,0,0,25.067693,121.54198,11406
1,0,0,0,0,0,0,0,0,0,0,0,20.44,7.56,1040.0,50.89,49.3,2,2,1,0,1,0,0,0,25.067688,121.542064,11406
1,0,0,0,0,0,0,0,0,0,0,0,15.16,1.57,1075.0,70.93,29.8,1,1,1,0,0,0,1,0,25.060525,121.52561,11406
1,0,0,0,0,0,0,0,0,0,0,0,59.81,8.9,4853.0,81.14,29.3,4,2,2,1,0,1,0,0,25.06213,121.540084,11406
1,0,0,0,0,0,0,0,0,0,0,0,23.66,5.87,1460.0,61.7,46.4,2,2,1,0,1,0,0,0,25.067967,121.526818,11406
1,0,0,0,0,0,0,0,0,0,0,0,12.3,1.19,960.0,78.07,49.5,2,2,1,0,0,1,0,0,25.059748,121.525599,11406
1,0,0,0,0,0,0,0,0,0,0,0,20.72,2.01,1500.0,72.38,49.5,3,2,1,0,0,1,0,0,25.059748,121.525599,11406
1,0,0,0,0,0,0,0,0,0,0,0,31.78,10.59,2080.0,65.45,50.2,3,2,2,0,1,0,0,0,25.06591,121.540127,11406
1,0,0,0,0,0,0,0,0,0,0,0,25.44,3.82,2250.0,88.44,18.3,4,1,2,0,0,0,1,0,25.061289,121.531401,11406
1,0,0,0,0,0,0,0,0,0,0,0,12.87,1.16,1000.0,77.69,24.6,1,0,0,1,0,1,0,0,25.065046,121.523697,11406
1,0,0,0,0,0,0,0,0,0,0,0,16.55,3.0,1133.0,68.46,43.9,3,2,2,0,0,0,1,0,25.06534,121.531358,11406
1,0,0,0,0,0,0,0,0,0,0,0,23.67,6.88,1580.0,66.75,0.0,3,2,2,0,1,0,0,0,25.068053,121.524874,11406
1,0,0,0,0,0,0,0,0,0,0,0,17.44,1.46,1070.0,61.35,43.8,2,1,1,0,0,1,0,0,25.059421,121.52569,11406
1,0,0,0,0,0,0,0,0,0,0,0,13.73,1.49,1150.0,83.77,49.0,1,1,1,0,0,1,0,0,25.065399,121.525742,11406
1,0,0,0,0,0,0,0,0,0,0,0,48.76,5.7,3660.0,75.06,39.4,2,2,3,0,0,1,0,0,25.060524,121.53755,11406
1,0,0,0,0,0,0,0,0,0,0,0,20.44,7.56,1450.0,70.95,49.3,1,0,0,0,1,0,0,0,25.067688,121.542064,11406
1,0,0,0,0,0,0,0,0,0,0,0,19.89,1.17,1528.0,86.79,16.8,1,1,1,1,0,1,0,0,25.065054,121.523705,11406
1,0,0,0,0,0,0,0,0,0,0,0,12.65,1.2,1435.0,113.43,1.7,1,1,1,0,0,1,0,0,25.065941,121.524597,11406
1,0,0,0,0,0,0,0,0,0,0,0,11.33,2.33,760.0,67.1,48.1,1,1,1,0,0,0,1,0,25.060474,121.528031,11406
1,0,0,0,0,0,0,0,0,0,0,0,9.59,1.53,640.0,66.74,48.1,1,1,1,0,0,0,1,0,25.060474,121.528031,11406
1,0,0,0,0,0,0,0,0,0,0,0,10.81,1.11,835.0,77.21,45.2,1,1,1,0,0,1,0,0,25.063664,121.528022,11406
1,0,0,0,0,0,0,0,0,0,0,0,24.68,7.41,1800.0,72.93,52.8,4,3,2,0,1,0,0,0,25.067411,121.530315,11406
1,0,0,0,0,0,0,0,0,0,0,0,17.45,6.66,1308.0,74.94,57.0,3,2,1,0,1,0,0,0,25.057035,121.530962,11406
1,0,0,0,0,0,0,0,0,0,0,0,9.04,0.86,732.24,80.96,44.1,1,0,0,0,0,1,0,0,25.066567,121.527194,11406
1,0,0,0,0,0,0,0,0,0,0,0,18.33,4.53,800.0,43.63,50.5,2,1,1,0,0,0,1,0,25.067567,121.524963,11406
1,0,0,0,0,0,0,0,0,0,0,0,79.0,10.38,6800.0,86.08,23.3,5,2,4,1,0,1,0,0,25.061346,121.532968,11406
1,0,0,0,0,0,0,0,0,0,0,0,20.13,8.55,1588.0,78.91,53.0,2,2,1,0,1,0,0,0,25.060598,121.539362,11406
1,0,0,0,0,0,0,0,0,0,0,0,52.66,5.28,2580.0,48.99,41.5,1,0,0,0,0,1,0,0,25.060171,121.525777,11406
1,0,0,0,0,0,0,0,0,0,0,0,20.44,7.56,1025.0,50.15,49.3,2,2,1,0,1,0,0,0,25.067688,121.542064,11406
1,0,0,0,0,0,0,0,0,0,0,0,20.44,7.56,1055.0,51.62,49.3,2,2,1,0,1,0,0,0,25.067688,121.542064,11406
1,0,0,0,0,0,0,0,0,0,0,0,15.4,1.42,1750.0,113.61,20.6,2,1,1,0,0,1,0,0,25.064465,121.525723,11406
1,0,0,0,0,0,0,0,0,0,0,0,68.35,5.0,6100.0,102.91,14.0,3,2,2,1,0,1,0,0,25.064175,121.524782,11406
1,0,0,0,0,0,0,0,0,0,0,0,12.12,1.56,1080.0,89.1,36.7,1,1,1,0,0,0,1,0,25.064836,121.525278,11406
1,0,0,0,0,0,0,0,0,0,0,0,26.48,10.89,2673.0,100.93,59.8,1,1,1,0,1,0,0,0,25.058716,121.528825,11406
1,0,0,0,0,0,0,0,0,0,0,0,91.91,8.74,8388.0,91.26,16.8,1,0,0,1,0,1,0,0,25.060669,121.532881,11406
1,0,0,0,0,0,0,0,0,0,0,0,14.22,4.93,2400.0,168.77,53.8,1,2,2,0,1,0,0,0,25.059429,121.531603,11406
1,0,0,0,0,0,0,0,0,0,0,0,19.54,1.48,1588.0,81.29,43.3,2,1,1,0,0,1,0,0,25.065499,121.528083,11406
1,0,0,0,0,0,0,0,0,0,0,0,27.48,3.14,1950.0,100.0,15.7,1,2,1,1,0,0,1,0,25.064542,121.526395,11406
1,0,0,0,0,0,0,0,0,0,0,0,30.14,6.66,1900.0,63.03,47.5,3,2,2,0,1,0,0,0,25.066748,121.537897,11405
1,0,0,0,0,0,0,0,0,0,0,0,42.53,7.88,3480.0,81.82,48.3,3,2,2,0,0,0,1,0,25.061269,121.538542,11405
1,0,0,0,0,0,0,0,0,0,0,0,12.31,1.28,820.0,66.59,45.8,1,0,0,0,0,1,0,0,25.062772,121.527232,11405
1,0,0,0,0,0,0,0,0,0,0,0,11.85,1.35,1300.0,109.74,18.4,1,1,1,0,0,1,0,0,25.062847,121.524589,11405
1,0,0,0,0,0,0,0,0,0,0,0,34.76,5.27,2200.0,63.29,46.3,3,2,2,0,0,0,1,0,25.061351,121.524584,11405
1,0,0,0,0,0,0,0,0,0,0,0,55.38,10.67,3388.0,61.18,40.8,3,2,2,0,0,0,1,0,25.056956,121.530303,11405
1,0,0,0,0,0,0,0,0,0,0,0,11.35,1.31,1338.0,117.92,21.3,1,1,1,0,0,1,0,0,25.065054,121.523705,11405
1,0,0,0,0,0,0,0,0,0,0,0,9.15,1.33,628.0,68.65,47.9,1,1,1,0,0,0,1,0,25.061779,121.524311,11405
1,0,0,0,0,0,0,0,0,0,0,0,31.73,4.56,2538.0,79.98,37.8,4,2,2,0,0,0,1,0,25.065028,121.530074,11405
1,0,0,0,0,0,0,0,0,0,0,0,12.82,1.33,1160.0,90.48,13.4,1,1,1,0,0,1,0,0,25.063664,121.528022,11405
1,0,0,0,0,0,0,0,0,0,0,0,35.61,2.31,3000.0,84.25,6.2,2,2,1,1,0,1,0,0,25.062847,121.524589,11405
1,0,0,0,0,0,0,0,0,0,0,0,22.77,7.26,1588.0,69.74,51.7,3,2,2,0,1,0,0,0,25.065382,121.530489,11405
1,0,0,0,0,0,0,0,0,0,0,0,17.13,1.0,1380.0,80.56,16.8,1,1,1,0,0,1,0,0,25.065054,121.523705,11405
1,0,0,0,0,0,0,0,0,0,0,0,29.74,5.78,1995.0,67.07,34.1,1,2,0,1,0,0,1,0,25.060968,121.524667,11405
1,0,0,0,0,0,0,0,0,0,0,0,20.98,1.83,1968.0,95.84,18.3,2,2,1,1,0,1,0,0,25.065054,121.523705,11405
1,0,0,0,0,0,0,0,0,0,0,0,47.33,8.45,3600.0,82.98,41.4,3,2,2,1,0,0,1,0,25.058436,121.535446,11405
1,0,0,0,0,0,0,0,0,0,0,0,57.97,4.79,2600.0,44.85,42.0,3,3,1,0,0,1,0,0,25.063066,121.528371,11405
1,0,0,0,0,0,0,0,0,0,0,0,5.46,2.33,330.0,60.47,49.8,3,2,2,0,1,0,0,0,25.060038,121.541848,11405
1,0,0,0,0,0,0,0,0,0,0,0,7.15,1.8,600.0,83.94,46.3,5,2,2,0,1,0,0,0,25.067972,121.526189,11405
1,0,0,0,0,0,0,0,0,0,0,0,32.6,3.25,2770.0,100.35,10.4,2,1,2,1,0,1,0,0,25.065311,121.537058,11405
1,0,0,0,0,0,0,0,0,0,0,0,9.67,1.47,810.0,83.76,47.9,1,1,1,0,0,0,1,0,25.061779,121.524311,11405
1,0,0,0,0,0,0,0,0,0,0,0,21.56,8.09,1560.0,72.37,49.2,1,1,1,0,1,0,0,0,25.067471,121.542108,11405
1,0,0,0,0,0,0,0,0,0,0,0,15.47,1.13,1095.0,70.77,44.9,1,0,0,0,0,1,0,0,25.058184,121.526803,11405
1,0,0,0,0,0,0,0,0,0,0,0,40.94,4.68,2728.0,66.63,46.9,3,2,2,0,0,0,1,0,25.066738,121.526424,11405
1,0,0,0,0,0,0,0,0,0,0,0,15.65,1.99,1480.0,94.58,48.0,3,2,1,0,0,1,0,0,25.065499,121.528083,11405
1,0,0,0,0,0,0,0,0,0,0,0,14.12,1.49,820.0,58.07,44.1,1,1,1,0,0,1,0,0,25.066567,121.527194,11405
1,0,0,0,0,0,0,0,0,0,0,0,29.84,10.51,2168.0,72.66,53.7,3,1,1,0,1,0,0,0,25.066944,121.528721,11405
1,0,0,0,0,0,0,0,0,0,0,0,26.02,2.52,2138.0,82.17,16.3,2,1,1,0,0,1,0,0,25.060563,121.525788,11405
1,0,0,0,0,0,0,0,0,0,0,0,69.34,13.01,7600.0,109.61,43.4,1,0,0,0,0,0,1,0,25.060102,121.540634,11405
1,0,0,0,0,0,0,0,0,0,0,0,36.86,6.5,2600.0,70.53,43.4,1,0,0,0,0,0,1,0,25.060102,121.540634,11405
1,0,0,0,0,0,0,0,0,0,0,0,36.86,6.5,2600.0,70.53,43.4,1,0,0,0,0,0,1,0,25.060102,121.540634,11405
1,0,0,0,0,0,0,0,0,0,0,0,36.86,6.5,2600.0,70.53,43.4,1,0,0,0,0,0,1,0,25.060102,121.540634,11405
1,0,0,0,0,0,0,0,0,0,0,0,28.28,7.7,1910.0,67.53,42.6,3,2,2,0,1,0,0,0,25.066565,121.541837,11405
1,0,0,0,0,0,0,0,0,0,0,0,59.64,6.39,6500.0,108.99,46.3,1,1,1,0,0,1,0,0,25.066744,121.526994,11405
1,0,0,0,0,0,0,0,0,0,0,0,10.47,1.24,865.0,82.64,21.9,1,0,0,0,0,0,1,0,25.067477,121.525927,11405
1,0,0,0,0,0,0,0,0,0,0,0,41.52,7.7,3150.0,75.86,42.6,3,2,2,0,0,0,1,0,25.066122,121.538838,11405
1,0,0,0,0,0,0,0,0,0,0,0,80.06,8.58,6500.0,97.45,12.3,3,2,2,1,0,1,0,0,25.058156,121.528347,11405
1,0,0,0,0,0,0,0,0,0,0,0,29.46,2.94,2700.0,93.5,10.4,2,2,1,1,0,1,0,0,25.065311,121.537058,11405
1,0,0,0,0,0,0,0,0,0,0,0,14.93,1.17,980.0,65.66,44.9,2,1,1,0,0,1,0,0,25.058184,121.526803,11405
1,0,0,0,0,0,0,0,0,0,0,0,8.92,1.87,700.0,78.47,46.2,1,1,1,0,0,0,1,0,25.060775,121.528499,11405
1,0,0,0,0,0,0,0,0,0,0,0,10.87,1.23,810.0,74.48,31.5,1,1,1,0,0,0,1,0,25.065499,121.528083,11405
1,0,0,0,0,0,0,0,0,0,0,0,20.19,3.69,2120.0,104.99,44.8,1,1,1,0,0,0,1,0,25.065195,121.528716,11405
1,0,0,0,0,0,0,0,0,0,0,0,10.29,1.07,1036.0,100.73,18.0,1,1,1,0,0,1,0,0,25.065467,121.524846,11405
1,0,0,0,0,0,0,0,0,0,0,0,31.25,3.86,1615.0,51.67,15.7,2,1,1,1,0,0,1,0,25.06562,121.525514,11405
1,0,0,0,0,0,0,0,0,0,0,0,15.21,2.84,1215.0,79.9,46.0,1,1,1,0,0,0,1,0,25.058128,121.530465,11405
1,0,0,0,0,0,0,0,0,0,0,0,9.25,1.06,500.0,54.07,43.8,1,1,1,0,0,1,0,0,25.059421,121.52569,11405
1,0,0,0,0,0,0,0,0,0,0,0,21.41,3.71,1751.0,81.77,15.3,1,1,1,0,0,0,1,0,25.06082,121.52498,11405
1,0,0,0,0,0,0,0,0,0,0,0,31.9,4.12,2180.0,68.34,49.5,3,2,2,0,0,0,1,0,25.067007,121.528128,11405
1,0,0,0,0,0,0,0,0,0,0,0,22.98,4.07,1000.0,43.52,42.4,4,1,2,0,0,0,1,0,25.058865,121.529545,11405
1,0,0,0,0,0,0,0,0,0,0,0,23.19,6.5,1666.0,71.84,47.6,3,2,2,0,1,0,0,0,25.064141,121.534674,11405
1,0,0,0,0,0,0,0,0,0,0,0,5.57,1.77,260.0,46.66,50.8,3,1,2,0,1,0,0,0,25.059244,121.535859,11405
1,0,0,0,0,0,0,0,0,0,0,0,47.43,6.26,4700.0,120.47,4.3,3,2,2,1,0,1,0,0,25.058565,121.530934,11405
1,0,0,0,0,0,0,0,0,0,0,0,60.18,8.22,3688.0,61.29,38.8,5,2,2,0,0,0,1,0,25.067477,121.525927,11405
1,0,0,0,0,0,0,0,0,0,0,0,27.84,10.29,2058.0,73.93,53.8,3,2,2,0,1,0,0,0,25.05976,121.53135,11404
1,0,0,0,0,0,0,0,0,0,0,0,28.62,4.64,787.0,27.5,53.3,5,2,4,0,0,0,1,0,25.055914,121.531423,11404
1,0,0,0,0,0,0,0,0,0,0,0,20.82,2.8,1080.0,51.88,35.6,4,2,3,1,0,0,1,0,25.065737,121.526833,11404
1,0,0,0,0,0,0,0,0,0,0,0,9.15,0.93,700.0,76.52,45.2,1,0,1,0,0,1,0,0,25.063664,121.528022,11404
1,0,0,0,0,0,0,0,0,0,0,0,12.1,1.35,1035.0,85.54,24.8,1,0,1,0,0,1,0,0,25.064169,121.527383,11404
1,0,0,0,0,0,0,0,0,0,0,0,10.94,1.35,750.0,68.57,45.6,1,1,1,0,0,0,1,0,25.066258,121.527396,11404
1,0,0,0,0,0,0,0,0,0,0,0,21.24,0.0,533.0,25.1,39.3,1,0,0,0,0,0,1,0,25.067237,121.530698,11404
1,0,0,0,0,0,0,0,0,0,0,0,21.34,0.0,665.0,31.16,39.3,1,0,0,0,0,0,1,0,25.067222,121.530561,11404
1,0,0,0,0,0,0,0,0,0,0,0,60.09,0.0,1513.0,25.18,39.3,1,0,0,0,0,0,1,0,25.067244,121.530703,11404
1,0,0,0,0,0,0,0,0,0,0,0,21.31,9.48,1556.0,73.02,59.3,3,2,1,0,1,0,0,0,25.061133,121.531158,11404
1,0,0,0,0,0,0,0,0,0,0,0,13.93,2.06,900.0,64.59,49.5,1,0,0,0,0,0,1,0,25.067007,121.528128,11404
1,0,0,0,0,0,0,0,0,0,0,0,28.94,1.93,2470.0,85.34,48.3,1,0,0,0,0,1,0,0,25.057534,121.532901,11404
1,0,0,0,0,0,0,0,0,0,0,0,26.27,3.18,2250.0,85.65,35.4,2,2,1,0,0,1,0,0,25.060761,121.524583,11404
1,0,0,0,0,0,0,0,0,0,0,0,13.39,1.88,1485.0,110.91,20.1,2,1,1,0,0,1,0,0,25.064159,121.528009,11404
1,0,0,0,0,0,0,0,0,0,0,0,23.76,3.36,2010.0,84.61,47.8,3,2,1,0,0,0,1,0,25.065619,121.525538,11404
1,0,0,0,0,0,0,0,0,0,0,0,67.29,0.0,1689.0,25.1,39.3,1,0,0,0,0,0,1,0,25.06724,121.530793,11404
1,0,0,0,0,0,0,0,0,0,0,0,60.89,7.28,2410.0,39.58,41.3,1,1,4,0,0,1,0,0,25.056592,121.53652,11404
1,0,0,0,0,0,0,0,0,0,0,0,23.07,5.14,1530.0,66.33,52.8,3,1,2,0,1,0,0,0,25.061316,121.52544,11404
1,0,0,0,0,0,0,0,0,0,0,0,23.21,9.38,2100.0,90.49,59.8,2,2,1,0,1,0,0,0,25.058863,121.529421,11404
1,0,0,0,0,0,0,0,0,0,0,0,52.93,13.05,3568.0,83.97,31.2,3,2,2,1,0,0,1,0,25.057375,121.539398,11404
1,0,0,0,0,0,0,0,0,0,0,0,19.34,2.39,2330.0,120.5,3.1,2,1,1,0,0,1,0,0,25.063332,121.531604,11404
1,0,0,0,0,0,0,0,0,0,0,0,28.02,7.47,1530.0,54.6,46.8,3,2,1,0,1,0,0,0,25.066318,121.537752,11404
1,0,0,0,0,0,0,0,0,0,0,0,38.08,14.22,2600.0,68.27,0.0,3,2,2,0,1,0,0,0,25.055958,121.530829,11404
1,0,0,0,0,0,0,0,0,0,0,0,9.77,0.96,675.0,69.06,43.3,1,1,1,0,0,1,0,0,25.065499,121.528083,11404
1,0,0,0,0,0,0,0,0,0,0,0,34.78,7.26,2525.0,72.61,41.8,3,2,2,0,0,0,1,0,25.064541,121.535619,11404
1,0,0,0,0,0,0,0,0,0,0,0,35.61,9.08,2720.0,76.39,44.7,1,0,0,0,0,0,1,0,25.058391,121.538013,11404
1,0,0,0,0,0,0,0,0,0,0,0,29.59,2.24,2615.0,88.36,1.7,2,1,1,1,0,1,0,0,25.065941,121.524597,11404
1,0,0,0,0,0,0,0,0,0,0,0,18.54,1.4,950.0,51.24,21.9,1,1,1,1,0,0,1,0,25.067477,121.525927,11404
1,0,0,0,0,0,0,0,0,0,0,0,6.6,0.89,536.0,81.21,46.3,1,0,0,0,0,1,0,0,25.066744,121.526994,11404
1,0,0,0,0,0,0,0,0,0,0,0,14.29,2.56,2857.4,200.0,39.5,1,0,0,0,0,0,1,0,25.06024,121.535056,11404
1,0,0,0,0,0,0,0,0,0,0,0,57.73,4.62,2618.0,76.4,24.5,2,2,1,1,0,0,1,0,25.06671,121.528352,11404
1,0,0,0,0,0,0,0,0,0,0,0,21.01,2.48,1500.0,71.41,41.0,3,2,2,0,0,1,0,0,25.063155,121.541207,11404
1,0,0,0,0,0,0,0,0,0,0,0,28.82,7.08,1806.0,62.67,43.4,3,2,2,0,1,0,0,0,25.067713,121.539032,11404
1,0,0,0,0,0,0,0,0,0,0,0,10.82,1.85,738.0,68.2,29.7,1,0,1,0,0,0,1,0,25.070041,121.533885,11404
1,0,0,0,0,0,0,0,0,0,0,0,61.27,6.69,5100.0,97.32,19.3,2,2,2,1,0,1,0,0,25.065997,121.533536,11404
1,0,0,0,0,0,0,0,0,0,0,0,30.03,7.84,1800.0,59.95,40.1,3,2,2,0,1,0,0,0,25.066758,121.538955,11404
1,0,0,0,0,0,0,0,0,0,0,0,22.0,4.13,1840.0,83.64,46.0,2,2,1,0,0,0,1,0,25.059104,121.527977,11404
1,0,0,0,0,0,0,0,0,0,0,0,19.95,14.22,1700.0,85.21,0.0,3,2,1,0,1,0,0,0,25.057504,121.532416,11404
1,0,0,0,0,0,0,0,0,0,0,0,27.54,4.12,1980.0,71.89,39.9,3,2,1,0,0,1,0,0,25.065403,121.536047,11404
1,0,0,0,0,0,0,0,0,0,0,0,16.11,0.96,1308.0,81.22,16.8,1,1,1,0,0,1,0,0,25.065054,121.523705,11404
1,0,0,0,0,0,0,0,0,0,0,0,12.8,1.25,970.0,75.77,44.8,1,1,1,0,0,1,0,0,25.065499,121.528083,11404
1,0,0,0,0,0,0,0,0,0,0,0,63.76,6.39,5219.0,99.91,12.3,3,2,2,1,0,1,0,0,25.058156,121.528347,11404
1,0,0,0,0,0,0,0,0,0,0,0,46.5,4.43,2630.0,56.56,45.9,3,2,3,0,0,1,0,0,25.060321,121.530282,11404
1,0,0,0,0,0,0,0,0,0,0,0,46.59,11.13,3760.0,80.71,43.4,3,3,2,0,1,0,0,0,25.067937,121.538907,11404
1,0,0,0,0,0,0,0,0,0,0,0,30.93,12.63,2188.0,70.75,55.7,3,2,2,0,1,0,0,0,25.060662,121.531522,11404
1,0,0,0,0,0,0,0,0,0,0,0,57.92,11.46,4200.0,72.51,42.8,4,2,3,0,0,0,1,0,25.055697,121.532114,11404
