路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
台北市內湖區內湖路一段,0,0,0,1,0,0,0,0,0,0,0,0,16.3,20.16,1698.0,1,1,1,1,0,0,9,7,7,1,0,0,0,1,0
台北市內湖區康樂街,0,0,0,1,0,0,0,0,0,0,0,0,41.0,29.77,2080.0,0,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市內湖區五分街,0,0,0,1,0,0,0,0,0,0,0,0,18.4,43.98,3498.0,1,1,2,1,0,0,12,12,12,1,0,1,0,0,0
台北市內湖區東湖路,0,0,0,1,0,0,0,0,0,0,0,0,35.3,113.78,6800.0,1,6,3,3,0,1,13,12,13,2,0,1,0,0,0
台北市內湖區康寧路三段,0,0,0,1,0,0,0,0,0,0,0,0,33.8,53.19,3698.0,1,4,2,2,0,0,8,6,6,1,0,0,0,1,0
台北市內湖區行善路,0,0,0,1,0,0,0,0,0,0,0,0,27.9,38.31,2980.0,1,3,2,2,0,0,8,8,8,1,0,0,0,1,0
台北市內湖區金龍路,0,0,0,1,0,0,0,0,0,0,0,0,36.4,59.93,3398.0,1,5,3,3,0,0,10,5,6,2,0,0,0,1,0
台北市內湖區內湖路二段,0,0,0,1,0,0,0,0,0,0,0,0,10.3,74.91,9588.0,1,4,2,2,0,0,15,11,11,1,0,1,0,0,0
台北市內湖區民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,11.2,118.68,8288.0,3,4,2,3,0,0,13,11,11,1,0,1,0,0,0
台北市內湖區金湖路,0,0,0,1,0,0,0,0,0,0,0,0,27.6,56.18,4580.0,1,4,2,3,0,0,4,1,4,4,0,0,0,0,1
台北市內湖區新明路,0,0,0,1,0,0,0,0,0,0,0,0,12.2,46.67,3100.0,1,2,2,2,0,0,6,1,1,1,0,0,0,1,0
台北市內湖區內湖路一段,0,0,0,1,0,0,0,0,0,0,0,0,45.4,38.62,2350.0,0,3,2,1,0,0,5,5,5,1,1,0,0,0,0
台北市內湖區文湖街,0,0,0,1,0,0,0,0,0,0,0,0,20.2,63.34,4580.0,1,3,2,2,0,0,8,2,2,1,0,0,0,1,0
台北市內湖區瑞光路,0,0,0,1,0,0,0,0,0,0,0,0,26.6,93.29,5800.0,2,5,1,2,0,0,9,7,7,1,0,0,0,0,0
台北市內湖區成功路五段,0,0,0,1,0,0,0,0,0,0,0,0,27.5,42.71,3988.0,2,3,2,2,0,0,14,13,14,2,0,1,0,0,0
台北市內湖區康樂街,0,0,0,1,0,0,0,0,0,0,0,0,36.1,103.28,4900.0,1,5,3,4,0,1,3,-1,3,4,0,0,0,0,1
台北市內湖區金湖路,0,0,0,1,0,0,0,0,0,0,0,0,13.3,152.34,18880.0,3,5,3,5,0,0,26,21,22,2,0,1,0,0,0
台北市內湖區金湖路,0,0,0,1,0,0,0,0,0,0,0,0,19.1,64.73,6358.0,1,4,2,3,0,1,5,4,5,2,0,0,0,1,0
台北市內湖區內湖路三段,0,0,0,1,0,0,0,0,0,0,0,0,43.0,30.21,2298.0,1,4,3,2,0,1,5,5,5,1,1,0,0,0,0
台北市內湖區康樂街,0,0,0,1,0,0,0,0,0,0,0,0,38.7,30.23,1768.0,0,3,3,2,0,1,5,5,5,1,1,0,0,0,0
台北市內湖區環山路二段,0,0,0,1,0,0,0,0,0,0,0,0,41.2,28.59,2158.0,1,4,3,3,0,1,5,5,5,1,1,0,0,0,0
台北市內湖區瑞光路,0,0,0,1,0,0,0,0,0,0,0,0,25.4,105.72,5980.0,3,5,2,2,0,1,9,4,4,1,0,0,0,0,0
台北市內湖區康寧路三段,0,0,0,1,0,0,0,0,0,0,0,0,18.8,50.21,4800.0,1,2,2,2,0,0,11,4,4,1,0,1,0,0,0
台北市內湖區康樂街,0,0,0,1,0,0,0,0,0,0,0,0,39.6,36.99,2680.0,0,3,2,2,0,0,3,1,1,1,1,0,0,0,0
台北市內湖區康樂街,0,0,0,1,0,0,0,0,0,0,0,0,12.7,51.08,3698.0,1,3,2,2,0,0,14,8,8,1,0,1,0,0,0
台北市內湖區民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,7.6,40.69,3480.0,2,2,2,1,0,0,15,10,10,1,0,1,0,0,0
台北市內湖區港華街,0,0,0,1,0,0,0,0,0,0,0,0,42.8,32.4,2250.0,1,1,1,1,0,0,5,2,2,1,1,0,0,0,0
台北市內湖區南京東路六段,0,0,0,1,0,0,0,0,0,0,0,0,17.2,49.29,3879.0,1,3,2,2,0,0,7,3,3,1,0,0,0,1,0
台北市內湖區瑞光路,0,0,0,1,0,0,0,0,0,0,0,0,26.9,135.9,6480.0,1,3,1,1,0,0,7,5,5,1,0,0,0,0,0
台北市內湖區康寧路三段,0,0,0,1,0,0,0,0,0,0,0,0,31.2,36.32,2680.0,1,3,2,2,0,0,10,2,2,1,0,0,0,1,0
台北市內湖區內湖路三段,0,0,0,1,0,0,0,0,0,0,0,0,8.9,86.31,6980.0,2,3,2,2,0,0,19,9,9,1,0,1,0,0,0
台北市內湖區港華街,0,0,0,1,0,0,0,0,0,0,0,0,17.4,39.48,3250.0,2,3,2,2,0,0,9,2,2,1,0,0,0,1,0
台北市內湖區文德路,0,0,0,1,0,0,0,0,0,0,0,0,38.1,55.31,6850.0,1,6,3,2,0,1,5,1,1,1,1,0,0,0,0
台北市內湖區民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,19.4,230.15,13800.0,3,9,6,8,0,1,4,1,4,4,0,0,0,0,1
台北市內湖區內湖路一段,0,0,0,1,0,0,0,0,0,0,0,0,35.7,67.64,3998.0,1,4,2,3,0,0,5,2,3,2,1,0,0,0,0
台北市內湖區瑞光路,0,0,0,1,0,0,0,0,0,0,0,0,18.2,186.79,13888.0,1,5,4,6,0,0,5,-1,5,6,0,0,0,0,1
台北市內湖區民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,24.6,96.09,6130.0,1,5,2,4,0,1,4,-1,4,5,0,0,0,0,1
台北市內湖區堤頂大道二段,0,0,0,1,0,0,0,0,0,0,0,0,26.1,176.55,7680.0,4,4,2,1,0,0,12,7,7,1,0,0,0,0,0
台北市內湖區新富街,0,0,0,1,0,0,0,0,0,0,0,0,13.8,127.7,12688.0,2,3,2,3,0,0,14,4,4,1,0,1,0,0,0
台北市內湖區新富街,0,0,0,1,0,0,0,0,0,0,0,0,11.2,149.5,15800.0,2,5,2,5,0,0,16,16,16,1,0,1,0,0,0
台北市內湖區金湖路,0,0,0,1,0,0,0,0,0,0,0,0,24.1,66.06,5288.0,1,4,2,2,0,0,12,3,3,1,0,1,0,0,0
台北市內湖區康寧路三段,0,0,0,1,0,0,0,0,0,0,0,0,17.4,59.44,4880.0,1,4,2,2,0,1,7,6,6,1,0,0,0,1,0
台北市內湖區堤頂大道二段,0,0,0,1,0,0,0,0,0,0,0,0,27.4,340.67,18269.0,1,3,2,2,0,0,8,3,3,1,0,0,0,0,0
台北市內湖區舊宗路二段,0,0,0,1,0,0,0,0,0,0,0,0,28.5,152.01,6500.0,1,5,2,2,0,0,4,4,4,1,0,0,0,0,0
台北市內湖區文湖街,0,0,0,1,0,0,0,0,0,0,0,0,8.2,38.21,4500.0,1,3,1,1,0,1,10,1,1,1,0,0,0,1,0
台北市內湖區康寧路三段,0,0,0,1,0,0,0,0,0,0,0,0,29.9,39.21,2768.0,1,3,2,2,0,0,9,9,9,1,0,0,0,1,0
台北市內湖區康寧路三段,0,0,0,1,0,0,0,0,0,0,0,0,10.4,20.86,2280.0,1,2,2,1,0,1,9,4,4,1,0,0,0,1,0
台北市內湖區民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,39.4,46.8,3380.0,0,4,2,2,0,0,12,12,12,1,0,1,0,0,0
台北市內湖區康樂街,0,0,0,1,0,0,0,0,0,0,0,0,40.2,34.81,1880.0,0,4,1,2,0,0,5,5,5,1,1,0,0,0,0
台北市內湖區內湖路一段,0,0,0,1,0,0,0,0,0,0,0,0,42.8,35.72,2350.0,1,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市內湖區行善路,0,0,0,1,0,0,0,0,0,0,0,0,27.9,38.53,2688.0,1,3,2,5,0,0,9,2,2,1,0,0,0,1,0
台北市內湖區民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,17.2,64.97,4988.0,1,3,2,2,0,0,14,10,10,1,0,1,0,0,0
台北市內湖區陽光街,0,0,0,1,0,0,0,0,0,0,0,0,43.1,20.1,1768.0,0,2,2,1,0,0,5,2,2,1,1,0,0,0,0
台北市內湖區民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,17.1,117.46,9888.0,2,5,3,5,0,1,4,-1,4,5,0,0,0,0,1
台北市內湖區成功路二段,0,0,0,1,0,0,0,0,0,0,0,0,16.4,17.98,1928.0,1,1,1,1,0,0,14,8,8,1,0,1,0,0,0
台北市內湖區康寧路三段,0,0,0,1,0,0,0,0,0,0,0,0,31.2,36.14,2780.0,1,3,2,2,0,0,8,7,7,1,0,0,0,1,0
台北市內湖區康樂街,0,0,0,1,0,0,0,0,0,0,0,0,41.0,28.95,1680.0,0,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市內湖區麗山街,0,0,0,1,0,0,0,0,0,0,0,0,42.7,37.37,2780.0,0,5,2,4,0,1,5,5,5,1,1,0,0,0,0
台北市內湖區內湖路二段,0,0,0,1,0,0,0,0,0,0,0,0,3.9,46.5,4385.0,1,2,2,2,0,0,13,7,7,1,0,1,0,0,0
台北市內湖區文湖街,0,0,0,1,0,0,0,0,0,0,0,0,8.0,31.9,2680.0,1,1,1,1,0,0,10,7,7,1,0,0,0,1,0
台北市內湖區新富街,0,0,0,1,0,0,0,0,0,0,0,0,12.6,66.21,5600.0,1,2,2,2,0,0,13,2,2,1,0,1,0,0,0
台北市內湖區內湖路一段,0,0,0,1,0,0,0,0,0,0,0,0,1.6,21.26,1888.0,1,1,1,1,0,0,6,5,5,1,0,0,0,1,0
台北市內湖區康寧路三段,0,0,0,1,0,0,0,0,0,0,0,0,24.6,43.96,2988.0,1,3,2,2,0,0,6,3,3,1,0,0,0,1,0
台北市內湖區南京東路六段,0,0,0,1,0,0,0,0,0,0,0,0,38.1,37.5,1858.0,0,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市內湖區民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,45.3,34.13,1988.0,0,4,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市內湖區成功路二段,0,0,0,1,0,0,0,0,0,0,0,0,40.0,32.07,1888.0,0,6,3,3,0,1,5,5,5,1,1,0,0,0,0
台北市內湖區瑞光路,0,0,0,1,0,0,0,0,0,0,0,0,24.4,314.04,12000.0,8,8,2,2,0,0,7,7,7,1,0,0,0,0,0
台北市內湖區安康路,0,0,0,1,0,0,0,0,0,0,0,0,11.6,24.09,2180.0,1,2,2,1,0,0,12,5,5,1,0,1,0,0,0
台北市內湖區民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,31.5,100.02,7188.0,1,4,2,3,0,0,16,15,16,2,0,1,0,0,0
台北市內湖區內湖路三段,0,0,0,1,0,0,0,0,0,0,0,0,46.8,22.71,1980.0,0,4,1,2,0,1,5,1,1,1,1,0,0,0,0
台北市內湖區東湖路,0,0,0,1,0,0,0,0,0,0,0,0,34.3,48.76,3780.0,1,3,2,2,0,0,15,7,7,1,0,1,0,0,0
台北市內湖區成功路二段,0,0,0,1,0,0,0,0,0,0,0,0,13.3,97.7,7600.0,2,3,2,2,0,0,14,14,14,1,0,1,0,0,0
台北市內湖區大湖山莊街,0,0,0,1,0,0,0,0,0,0,0,0,38.1,57.14,3988.0,1,4,2,2,0,0,5,2,2,1,0,0,0,1,0
台北市內湖區行善路,0,0,0,1,0,0,0,0,0,0,0,0,28.8,39.6,2968.0,1,3,2,5,0,0,8,2,2,1,0,0,0,1,0
台北市內湖區安泰街,0,0,0,1,0,0,0,0,0,0,0,0,17.7,52.97,2800.0,1,3,2,2,0,0,6,2,2,1,0,0,0,1,0
台北市內湖區內湖路二段,0,0,0,1,0,0,0,0,0,0,0,0,1.5,35.01,3300.0,1,2,2,1,0,0,15,5,5,1,0,1,0,0,0
台北市內湖區成功路五段,0,0,0,1,0,0,0,0,0,0,0,0,27.4,45.31,4280.0,1,1,2,2,0,1,14,2,3,2,0,1,0,0,0
台北市內湖區內湖路三段,0,0,0,1,0,0,0,0,0,0,0,0,46.3,36.24,1880.0,0,3,2,2,0,0,5,5,5,1,1,0,0,0,0
台北市內湖區民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,18.8,87.14,7680.0,2,6,2,5,0,1,4,1,4,4,0,0,0,0,1
台北市內湖區新明路,0,0,0,1,0,0,0,0,0,0,0,0,12.2,50.41,3680.0,1,2,1,5,0,0,6,-1,1,2,0,0,0,1,0
台北市內湖區民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,28.3,79.24,3388.0,1,3,3,1,0,1,4,4,4,1,1,0,0,0,0
台北市內湖區新豐街,0,0,0,1,0,0,0,0,0,0,0,0,10.8,50.53,4380.0,1,2,2,1,0,0,10,8,8,1,0,0,0,1,0
台北市內湖區陽光街,0,0,0,1,0,0,0,0,0,0,0,0,42.7,24.79,2179.0,0,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市內湖區星雲街,0,0,0,1,0,0,0,0,0,0,0,0,29.1,20.81,1380.0,1,1,1,1,0,1,21,10,10,1,0,1,0,0,0
台北市內湖區內湖路二段,0,0,0,1,0,0,0,0,0,0,0,0,9.4,86.7,13200.0,2,4,2,3,0,0,10,5,5,1,0,0,0,1,0
台北市內湖區內湖路一段,0,0,0,1,0,0,0,0,0,0,0,0,21.0,165.9,8500.0,4,7,1,2,0,0,10,10,10,1,0,0,0,0,0
台北市內湖區民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,30.0,73.62,5998.0,1,4,2,2,0,0,14,9,9,1,0,1,0,0,0
台北市內湖區瑞光路,0,0,0,1,0,0,0,0,0,0,0,0,22.8,404.38,21995.0,8,3,1,2,0,0,10,4,4,1,0,0,0,0,0
台北市內湖區大湖街,0,0,0,1,0,0,0,0,0,0,0,0,31.2,34.84,2980.0,1,3,2,1,0,0,3,1,1,1,1,0,0,0,0
台北市內湖區大湖街,0,0,0,1,0,0,0,0,0,0,0,0,33.1,103.06,6600.0,2,5,4,4,0,0,3,-1,1,2,0,0,0,1,0
台北市內湖區內湖路三段,0,0,0,1,0,0,0,0,0,0,0,0,31.6,24.77,2100.0,1,2,2,1,0,0,20,14,14,1,0,1,0,0,0
台北市內湖區康寧路三段,0,0,0,1,0,0,0,0,0,0,0,0,38.9,46.51,2300.0,0,6,3,3,0,1,5,5,5,1,1,0,0,0,0
台北市內湖區內湖路二段,0,0,0,1,0,0,0,0,0,0,0,0,9.4,45.39,13600.0,1,3,2,3,0,0,10,8,8,1,0,0,0,1,0
台北市內湖區新明路,0,0,0,1,0,0,0,0,0,0,0,0,14.3,31.92,2450.0,1,2,2,1,0,0,7,5,5,1,0,0,0,1,0
台北市內湖區內湖路一段,0,0,0,1,0,0,0,0,0,0,0,0,44.9,29.99,2088.0,0,3,2,5,0,0,5,4,4,1,1,0,0,0,0
台北市內湖區內湖路二段,0,0,0,1,0,0,0,0,0,0,0,0,29.9,106.54,6988.0,2,6,3,4,0,1,10,10,10,1,0,0,0,1,0
台北市內湖區內湖路二段,0,0,0,1,0,0,0,0,0,0,0,0,29.9,95.83,6480.0,1,5,3,2,0,1,10,10,10,1,0,0,0,1,0
台北市內湖區內湖路一段,0,0,0,1,0,0,0,0,0,0,0,0,42.6,38.9,2650.0,1,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市內湖區環山路二段,0,0,0,1,0,0,0,0,0,0,0,0,41.2,33.14,2388.0,1,3,2,2,0,0,5,2,2,1,1,0,0,0,0
台北市內湖區文德路,0,0,0,1,0,0,0,0,0,0,0,0,19.9,31.92,3288.0,1,2,1,2,0,0,10,9,9,1,0,0,0,1,0
台北市內湖區新豐街,0,0,0,1,0,0,0,0,0,0,0,0,5.7,52.12,4980.0,1,3,2,2,0,0,11,9,9,1,0,1,0,0,0
台北市內湖區東湖路,0,0,0,1,0,0,0,0,0,0,0,0,38.0,48.62,2488.0,1,7,2,5,0,1,5,5,5,1,1,0,0,0,0
台北市內湖區文湖街,0,0,0,1,0,0,0,0,0,0,0,0,10.0,37.89,2450.0,1,3,2,2,0,0,7,6,6,1,0,0,0,1,0
台北市內湖區文湖街,0,0,0,1,0,0,0,0,0,0,0,0,10.0,44.19,2750.0,0,3,2,2,0,0,7,5,5,1,0,0,0,1,0
台北市內湖區文湖街,0,0,0,1,0,0,0,0,0,0,0,0,10.0,39.82,2550.0,0,3,2,2,0,0,7,6,6,1,0,0,0,1,0
台北市內湖區文湖街,0,0,0,1,0,0,0,0,0,0,0,0,10.0,44.19,2740.0,0,3,2,2,0,0,7,4,4,1,0,0,0,1,0
台北市內湖區文湖街,0,0,0,1,0,0,0,0,0,0,0,0,10.0,44.19,2730.0,1,3,2,2,0,0,7,3,3,1,0,0,0,1,0
台北市內湖區文湖街,0,0,0,1,0,0,0,0,0,0,0,0,10.0,45.39,2788.0,1,3,2,2,0,0,7,4,4,1,0,0,0,1,0
台北市內湖區文湖街,0,0,0,1,0,0,0,0,0,0,0,0,10.0,44.19,2998.0,1,3,2,2,0,0,7,2,2,1,0,0,0,1,0
台北市內湖區文湖街,0,0,0,1,0,0,0,0,0,0,0,0,10.0,40.44,2880.0,1,3,2,2,0,0,7,1,1,1,0,0,0,1,0
台北市內湖區文湖街,0,0,0,1,0,0,0,0,0,0,0,0,10.0,45.39,2720.0,0,3,2,2,0,0,7,2,2,1,0,0,0,1,0
台北市內湖區文湖街,0,0,0,1,0,0,0,0,0,0,0,0,10.0,38.84,2698.0,0,3,2,2,0,0,7,1,1,1,0,0,0,1,0
台北市內湖區星雲街,0,0,0,1,0,0,0,0,0,0,0,0,30.3,24.58,2568.0,1,2,2,2,0,0,16,6,6,1,0,1,0,0,0
台北市內湖區康寧路一段,0,0,0,1,0,0,0,0,0,0,0,0,26.8,55.72,4460.0,1,4,2,2,0,0,12,4,4,1,0,1,0,0,0
台北市內湖區內湖路二段,0,0,0,1,0,0,0,0,0,0,0,0,42.9,46.08,2498.0,1,3,2,5,0,0,14,1,2,2,0,1,0,0,0
台北市內湖區文湖街,0,0,0,1,0,0,0,0,0,0,0,0,32.1,44.73,3498.0,1,3,2,1,0,0,9,2,2,1,0,0,0,1,0
台北市內湖區內湖路二段,0,0,0,1,0,0,0,0,0,0,0,0,9.7,37.71,3680.0,1,2,2,1,0,0,13,5,5,1,0,1,0,0,0
台北市內湖區康樂街,0,0,0,1,0,0,0,0,0,0,0,0,14.1,41.74,2700.0,1,2,2,1,0,0,5,3,3,1,0,0,0,1,0
台北市內湖區東湖路,0,0,0,1,0,0,0,0,0,0,0,0,33.0,77.03,4888.0,0,5,2,3,0,1,5,-1,1,2,1,0,0,0,0
台北市內湖區民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,25.5,96.11,7680.0,2,5,2,2,0,1,11,2,2,1,0,1,0,0,0
台北市內湖區安泰街,0,0,0,1,0,0,0,0,0,0,0,0,29.1,45.39,1980.0,1,3,1,1,0,1,8,7,7,1,0,0,0,1,0
台北市內湖區麗山街,0,0,0,1,0,0,0,0,0,0,0,0,44.0,32.14,2380.0,1,3,2,2,0,0,5,2,2,1,1,0,0,0,0
台北市內湖區成功路五段,0,0,0,1,0,0,0,0,0,0,0,0,17.7,34.6,2998.0,1,2,2,1,0,1,12,9,9,1,0,1,0,0,0
台北市內湖區內湖路一段,0,0,0,1,0,0,0,0,0,0,0,0,44.8,29.99,2088.0,0,3,2,1,0,0,5,5,5,1,1,0,0,0,0
台北市內湖區新明路,0,0,0,1,0,0,0,0,0,0,0,0,6.7,31.6,3250.0,1,2,2,1,0,0,20,20,20,1,0,1,0,0,0
台北市內湖區內湖路一段,0,0,0,1,0,0,0,0,0,0,0,0,37.7,47.4,3480.0,1,4,2,2,0,0,5,3,3,1,1,0,0,0,0
台北市內湖區安泰街,0,0,0,1,0,0,0,0,0,0,0,0,29.5,42.68,2250.0,1,2,2,2,0,0,7,3,3,1,0,0,0,1,0
台北市內湖區東湖路,0,0,0,1,0,0,0,0,0,0,0,0,40.8,41.29,3288.0,1,4,2,2,0,0,5,2,2,1,1,0,0,0,0
台北市內湖區內湖路一段,0,0,0,1,0,0,0,0,0,0,0,0,1.4,27.45,2888.0,1,2,1,5,0,0,9,7,7,1,0,0,0,1,0
台北市內湖區內湖路二段,0,0,0,1,0,0,0,0,0,0,0,0,41.4,38.16,2358.0,1,4,2,3,0,1,5,5,5,1,1,0,0,0,0
台北市內湖區東湖路,0,0,0,1,0,0,0,0,0,0,0,0,40.6,32.44,2080.0,0,3,2,2,0,0,5,5,5,1,1,0,0,0,0
台北市內湖區金龍路,0,0,0,1,0,0,0,0,0,0,0,0,29.3,74.54,4580.0,1,4,2,2,0,0,15,2,2,1,0,1,0,0,0
台北市內湖區成功路五段,0,0,0,1,0,0,0,0,0,0,0,0,16.0,58.17,4500.0,1,2,2,1,0,0,11,11,11,1,0,1,0,0,0
台北市內湖區文德路,0,0,0,1,0,0,0,0,0,0,0,0,42.1,31.56,2160.0,0,3,2,2,0,0,5,3,3,1,1,0,0,0,0
台北市內湖區民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,21.4,53.36,4750.0,1,2,2,2,0,1,11,8,8,1,0,1,0,0,0
台北市內湖區成功路二段,0,0,0,1,0,0,0,0,0,0,0,0,3.8,60.91,5588.0,1,3,2,2,0,0,11,5,5,1,0,1,0,0,0
台北市內湖區內湖路二段,0,0,0,1,0,0,0,0,0,0,0,0,1.4,60.92,6388.0,1,3,2,2,0,0,15,7,7,1,0,1,0,0,0
台北市內湖區成功路四段,0,0,0,1,0,0,0,0,0,0,0,0,31.6,39.0,3200.0,1,3,2,2,0,1,10,10,10,1,0,0,0,1,0
台北市內湖區內湖路三段,0,0,0,1,0,0,0,0,0,0,0,0,40.0,28.71,3280.0,0,3,2,1,0,0,5,1,1,1,1,0,0,0,0
台北市內湖區金龍路,0,0,0,1,0,0,0,0,0,0,0,0,32.2,71.52,4988.0,1,5,2,3,0,1,12,1,1,1,0,1,0,0,0
台北市內湖區成功路四段,0,0,0,1,0,0,0,0,0,0,0,0,8.0,72.1,7880.0,1,3,2,2,0,0,29,22,22,1,0,1,0,0,0
台北市內湖區康寧路三段,0,0,0,1,0,0,0,0,0,0,0,0,38.9,32.61,2188.0,1,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市內湖區港華街,0,0,0,1,0,0,0,0,0,0,0,0,42.7,30.43,1766.0,0,3,3,2,0,1,5,5,5,1,1,0,0,0,0
台北市內湖區康寧路三段,0,0,0,1,0,0,0,0,0,0,0,0,23.7,52.44,4480.0,1,3,2,2,0,0,10,2,2,1,0,0,0,1,0
台北市內湖區康寧路三段,0,0,0,1,0,0,0,0,0,0,0,0,23.7,55.13,4680.0,2,3,2,2,0,0,10,2,2,1,0,0,0,1,0
台北市內湖區內湖路一段,0,0,0,1,0,0,0,0,0,0,0,0,32.4,56.24,5380.0,0,4,4,3,0,1,7,-1,1,2,0,0,0,1,0
台北市內湖區康樂街,0,0,0,1,0,0,0,0,0,0,0,0,38.7,37.59,1800.0,0,4,2,2,0,0,5,5,5,1,1,0,0,0,0
台北市內湖區安康路,0,0,0,1,0,0,0,0,0,0,0,0,11.6,41.62,3380.0,2,2,2,2,0,0,12,4,4,1,0,1,0,0,0
台北市內湖區金湖路,0,0,0,1,0,0,0,0,0,0,0,0,19.0,90.96,7980.0,1,4,2,3,0,0,5,-1,1,2,0,0,0,1,0
台北市內湖區新富街,0,0,0,1,0,0,0,0,0,0,0,0,16.0,84.53,7500.0,1,4,2,2,0,0,13,10,10,1,0,1,0,0,0
台北市內湖區陽光街,0,0,0,1,0,0,0,0,0,0,0,0,42.6,28.54,2350.0,1,3,2,5,0,0,5,3,3,1,1,0,0,0,0
台北市內湖區文湖街,0,0,0,1,0,0,0,0,0,0,0,0,32.2,93.99,5680.0,2,5,4,3,0,1,7,-1,1,2,0,0,0,1,0
台北市內湖區安泰街,0,0,0,1,0,0,0,0,0,0,0,0,16.4,47.74,2898.0,1,2,2,1,0,0,9,9,9,1,0,0,0,1,0
台北市內湖區康樂街,0,0,0,1,0,0,0,0,0,0,0,0,40.9,28.03,4480.0,0,4,3,1,0,1,5,1,1,1,1,0,0,0,0
台北市內湖區安康路,0,0,0,1,0,0,0,0,0,0,0,0,28.2,36.43,2320.0,1,3,2,2,0,1,9,9,9,1,0,0,0,1,0
台北市內湖區安康路,0,0,0,1,0,0,0,0,0,0,0,0,44.2,27.5,1820.0,0,4,3,2,0,1,5,5,5,1,1,0,0,0,0
台北市內湖區文德路,0,0,0,1,0,0,0,0,0,0,0,0,15.9,31.23,2798.0,1,2,1,1,0,0,12,5,5,1,0,1,0,0,0
台北市內湖區民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,25.5,154.89,9988.0,3,6,2,3,0,0,11,10,11,2,0,1,0,0,0
台北市內湖區港華街,0,0,0,1,0,0,0,0,0,0,0,0,14.7,86.71,6500.0,2,3,2,3,0,0,9,7,7,1,0,0,0,1,0
台北市內湖區內湖路二段,0,0,0,1,0,0,0,0,0,0,0,0,43.2,67.38,5100.0,1,4,2,3,0,0,12,4,4,1,0,1,0,0,0
台北市內湖區文德路,0,0,0,1,0,0,0,0,0,0,0,0,42.9,33.68,2199.0,0,3,2,2,0,0,5,5,5,1,1,0,0,0,0
台北市內湖區文湖街,0,0,0,1,0,0,0,0,0,0,0,0,31.9,105.33,6355.0,1,5,2,3,0,0,9,5,6,2,0,0,0,1,0
台北市內湖區陽光街,0,0,0,1,0,0,0,0,0,0,0,0,6.6,20.16,1980.0,1,1,1,1,0,0,5,2,2,1,0,0,0,1,0
台北市內湖區康寧路三段,0,0,0,1,0,0,0,0,0,0,0,0,35.7,54.86,3980.0,1,4,2,2,0,0,8,2,2,1,0,0,0,1,0
台北市內湖區康寧路三段,0,0,0,1,0,0,0,0,0,0,0,0,41.3,27.36,2580.0,0,3,2,2,0,0,5,1,1,1,1,0,0,0,0
台北市內湖區成功路二段,0,0,0,1,0,0,0,0,0,0,0,0,10.6,109.4,8688.0,2,4,2,3,0,0,14,14,14,1,0,1,0,0,0
台北市內湖區康樂街,0,0,0,1,0,0,0,0,0,0,0,0,19.2,53.49,3298.0,1,3,2,2,0,0,12,2,2,1,0,1,0,0,0
台北市內湖區康樂街,0,0,0,1,0,0,0,0,0,0,0,0,31.6,35.9,2280.0,1,3,2,2,0,0,7,4,4,1,0,0,0,1,0
台北市內湖區內湖路二段,0,0,0,1,0,0,0,0,0,0,0,0,40.1,80.14,6250.0,1,4,2,2,0,0,7,5,6,2,0,0,0,1,0
台北市內湖區環山路一段,0,0,0,1,0,0,0,0,0,0,0,0,48.6,25.83,1980.0,0,3,2,2,0,0,4,2,2,1,1,0,0,0,0
台北市內湖區江南街,0,0,0,1,0,0,0,0,0,0,0,0,40.2,33.95,2980.0,1,3,2,2,0,0,5,2,2,1,0,0,0,1,0
台北市內湖區成功路四段,0,0,0,1,0,0,0,0,0,0,0,0,58.0,24.94,3980.0,1,1,1,2,0,0,2,1,2,2,0,0,0,0,1
