物件名稱,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天,經度,緯度
文山獨棟3樓美寓,木新路三段,0,0,0,0,0,0,0,0,0,1,0,0,51.5,44.0,1658,0,3,2,1,3,0,4,3,3,1,0,1,0,0,0,121.565204879,24.9826432656
景華公園優質學區漂亮邊間頂加,景華街,0,0,0,0,0,0,0,0,0,1,0,0,50.8,67.0,2198,0,3,2,2,3,0,4,4,4,1,0,1,0,0,0,121.545215132,24.9950967157
景美女中稀有2樓邊間美寓,辛亥路七段,0,0,0,0,0,0,0,0,0,1,0,0,44.5,89.0,1780,0,3,2,2,3,0,5,2,2,1,0,1,0,0,0,121.554125104,24.9824295638
文山溫馨大坪數公寓,辛亥路五段,0,0,0,0,0,0,0,0,0,1,0,0,41.1,113.0,2200,0,4,2,2,4,0,5,4,4,1,1,0,0,0,0,121.551860817,24.9971750143
景美捷運高樓景觀+車,景後街,0,0,0,0,0,0,0,0,0,1,0,0,10.7,138.0,5758,1,3,2,2,3,0,15,11,11,1,0,1,0,0,0,121.542595607,24.9913672418
考試院電梯別墅,和興路,0,0,0,0,0,0,0,0,0,1,0,0,17.4,163.0,7980,1,6,4,5,6,0,5,1,5,5,0,1,0,0,0,121.549712351,24.9855169961
萬隆捷運三樓收租,羅斯福路五段,0,0,0,0,0,0,0,0,0,1,0,0,49.9,187.0,2780,0,5,3,3,5,0,4,3,3,1,0,1,0,0,0,121.539802853,25.0056938231
D63台大公館萬隆捷運宅,萬盛街,0,0,0,0,0,0,0,0,0,1,0,0,9.6,212.0,2288,1,2,2,1,2,0,8,2,2,1,0,1,0,0,0,121.542794336,25.0057003409
景華街大器1樓美寓,景華街,0,0,0,0,0,0,0,0,0,1,0,0,46.1,235.0,2098,0,5,2,1,5,0,5,1,1,1,0,1,0,0,0,121.54656884,24.9959054614
台大新新聞挑高夾層4房,興隆路二段,0,0,0,0,0,0,0,0,0,1,0,0,28.3,255.0,2488,0,2,2,1,2,0,6,2,2,1,0,1,0,0,0,121.550294494,25.0023931086
台北河畔首購精裝採光兩房,和興路,0,0,0,0,0,0,0,0,0,1,0,0,29.3,72.0,2200,0,2,2,1,2,0,13,3,3,1,0,1,0,0,0,121.547943191,24.9845852644
和暘W精品寓所,景中街,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,178.0,1568,0,1,1,1,1,0,20,5,5,1,0,0,0,0,0,121.540976,24.993146
木柵文教靜巷宅御書苑4房,木新路三段,0,0,0,0,0,0,0,0,0,1,0,0,41.2,222.0,1750,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0,121.555888351,24.9800611299
未來捷運河景樓中樓,和興路,0,0,0,0,0,0,0,0,0,1,0,0,36.9,241.0,2880,0,5,2,3,5,0,5,4,5,2,0,1,0,0,0,121.545419492,24.9848828621
興旺丰隆明亮宅‧低總價幸福居,興隆路四段,0,0,0,0,0,0,0,0,0,1,0,0,50.2,254.0,1398,0,3,2,1,3,0,4,4,4,1,0,1,0,0,0,121.561881775,24.9835832815
木柵尊邸河景大戶,木柵路四段,0,0,0,0,0,0,0,0,0,1,0,0,27.7,44.0,4388,1,6,2,3,6,0,8,2,2,1,0,1,0,0,0,121.571525033,24.994809549
政大附小美三房,指南路三段,0,0,0,0,0,0,0,0,0,1,0,0,44.3,73.0,1468,0,3,2,2,3,0,5,2,2,1,0,1,0,0,0,121.579591062,24.9832877861
景美捷運大四房,景興路,0,0,0,0,0,0,0,0,0,1,0,0,42.2,97.0,2350,0,4,2,2,4,0,5,3,3,1,0,1,0,0,0,121.544964411,24.9938399427
景美國中旁邊間四房,景興路,0,0,0,0,0,0,0,0,0,1,0,0,42.2,97.0,2350,0,4,2,2,4,0,5,3,3,1,0,1,0,0,0,121.544964411,24.9938399427
景女旁方正頂佳,木新路三段,0,0,0,0,0,0,0,0,0,1,0,0,47.3,149.0,1498,0,3,3,2,3,0,4,4,4,1,0,1,0,0,0,121.55455946,24.9811317183
史丹佛綠景裝潢美邸,政大二街,0,0,0,0,0,0,0,0,0,1,0,0,15.7,173.0,2588,1,3,2,2,3,0,5,1,1,1,0,1,0,0,0,121.586634674,24.9877139732
景華陽光森林美寓,景華街,0,0,0,0,0,0,0,0,0,1,0,0,42.0,194.0,1560,1,3,2,2,3,0,5,5,5,1,0,1,0,0,0,121.547499702,24.9941511284
#捷運辛亥靜院透天宅,辛亥路四段,0,0,0,0,0,0,0,0,0,1,0,0,42.2,239.0,3500,0,4,3,4,4,0,2,1,2,2,0,0,0,0,1,121.56144939,25.0065063568
文山萬龍捷運收租裝潢美居3F,羅斯福路五段,0,0,0,0,0,0,0,0,0,1,0,0,49.9,28.0,2780,0,5,3,3,5,0,4,3,3,1,0,1,0,0,0,121.539802853,25.0056938231
翡翠城堡無敵景觀捷運政大Y1A,秀明路二段,0,0,0,0,0,0,0,0,0,1,0,0,28.8,69.0,4988,1,4,3,2,4,0,19,18,19,2,0,1,0,0,0,121.57811627,24.9911353834
再興名門別墅,興隆路三段,0,0,0,0,0,0,0,0,0,1,0,0,0.0,117.0,4988,0,6,4,4,6,0,2,1,2,2,0,1,0,0,0,121.559355856,24.9920005784
忠順鼎佳美寓,忠順街一段,0,0,0,0,0,0,0,0,0,1,0,0,50.7,131.0,1728,0,4,3,2,4,0,4,4,4,1,0,1,0,0,0,121.560060006,24.9837505156
萬芳捷運三房美廈,興隆路二段,0,0,0,0,0,0,0,0,0,1,0,0,37.7,190.0,2480,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0,121.553869549,25.0021479888
富春四季庭院戶,指南路三段,0,0,0,0,0,0,0,0,0,1,0,0,11.8,259.0,3600,1,1,2,2,1,0,11,1,1,1,0,1,0,0,0,121.581050872,24.9822858451
木柵公園精裝三房美寓,下崙路,0,0,0,0,0,0,0,0,0,1,0,0,44.5,69.0,1880,0,3,2,2,3,0,5,4,4,1,0,1,0,0,0,121.558962775,24.9857296695
國花透天花園別墅,辛亥路四段,0,0,0,0,0,0,0,0,0,1,0,0,44.3,94.0,4980,1,6,4,4,6,0,2,1,2,2,0,0,0,0,1,121.561949288,25.0086808958
景美捷運康橋高樓,景興路,0,0,0,0,0,0,0,0,0,1,0,0,23.9,140.0,1445,0,2,1,1,2,0,12,12,12,1,0,1,0,0,0,121.542575086,24.990109896
美崙美奐精裝美寓,下崙路,0,0,0,0,0,0,0,0,0,1,0,0,44.5,69.0,2280,0,3,2,2,3,0,5,4,4,1,0,1,0,0,0,121.558962775,24.9857296695
捷運萬芳三樓美寓,興隆路三段,0,0,0,0,0,0,0,0,0,1,0,0,43.4,43.0,1958,0,2,2,1,2,0,5,3,3,1,0,1,0,0,0,121.555539582,24.9998098826
3樓佰萬新潮工業度假風,興隆路三段,0,0,0,0,0,0,0,0,0,1,0,0,42.6,65.0,1840,0,2,2,2,2,0,5,3,3,1,0,1,0,0,0,121.563294173,24.9956093681
尚青苑美妝五樓,木柵路一段,0,0,0,0,0,0,0,0,0,1,0,0,11.6,88.0,2643,1,3,1,2,3,0,7,5,5,1,0,1,0,0,0,121.554426313,24.9874136169
永建國小典雅三房美宅,富山路,0,0,0,0,0,0,0,0,0,1,0,0,17.3,110.0,3880,1,3,2,2,3,0,7,3,3,1,0,1,0,0,0,121.554104104,24.9888559317
萬芳醫院捷運黃金三樓,辛亥路五段,0,0,0,0,0,0,0,0,0,1,0,0,46.9,153.0,1950,0,3,2,1,3,0,5,3,3,1,0,1,0,0,0,121.554395911,25.0002465441
景華公園優質學區漂亮頂加,景華街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,172.0,2250,0,3,2,1,3,0,4,4,4,1,0,1,0,0,0,121.545168225,24.9950942877
木柵超低單價景觀豪邸,木柵路三段,0,0,0,0,0,0,0,0,0,1,0,0,0.0,196.0,8500,1,4,3,5,4,0,19,18,19,2,0,1,0,0,0,121.56779537,24.988787143
捷運稀有透天釋出三代同堂,辛亥路四段,0,0,0,0,0,0,0,0,0,1,0,0,0.0,222.0,3500,0,5,2,4,5,0,2,-1,2,4,0,0,0,0,1,121.56144939,25.0065063568
景美捷運美妝2+1房,景福街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,240.0,1398,0,3,2,1,3,0,5,4,4,1,0,1,0,0,0,121.535898766,24.9958612876
政大二期重劃小豪宅,政大二街,0,0,0,0,0,0,0,0,0,1,0,0,15.7,42.0,1398,0,1,1,1,1,0,5,3,3,1,0,1,0,0,0,121.586933488,24.9874987703
D64台大公館泰舍景觀尊爵戶,萬盛街,0,0,0,0,0,0,0,0,0,1,0,0,9.6,101.0,5560,1,4,2,4,4,0,8,8,8,1,0,1,0,0,0,121.54266829,25.0057761228
和風集成家二房,福興路,0,0,0,0,0,0,0,0,0,1,0,0,16.3,150.0,1830,0,2,2,1,2,0,12,5,5,1,0,1,0,0,0,121.549907664,25.0063165447
忠順大院二期高樓層景觀邸,忠順街二段,0,0,0,0,0,0,0,0,0,1,0,0,6.1,126.0,4938,1,3,2,2,3,0,14,14,14,1,0,1,0,0,0,121.565251235,24.9857441528
靜心小學旁自住投資房,景隆街,0,0,0,0,0,0,0,0,0,1,0,0,45.8,182.0,1880,0,4,1,4,4,0,5,5,5,1,0,1,0,0,0,121.544172471,24.9985733157
發現之旅綠景大戶,辛亥路六段,0,0,0,0,0,0,0,0,0,1,0,0,26.6,206.0,5668,1,4,2,5,4,0,19,4,4,1,0,1,0,0,0,121.554307165,24.9898733026
未來捷運馬明潭邊間2樓,興隆路四段,0,0,0,0,0,0,0,0,0,1,0,0,49.0,229.0,1298,0,3,2,1,3,0,4,2,2,1,0,1,0,0,0,121.561228635,24.9847696977
國泰書香世家正馬路邊間,木新路三段,0,0,0,0,0,0,0,0,0,1,0,0,36.3,43.0,3480,0,2,3,1,2,0,7,3,3,1,0,1,0,0,0,121.560829208,24.9818713976
景美溫馨北歐風電梯好宅,景後街,0,0,0,0,0,0,0,0,0,1,0,0,19.9,120.0,1758,0,2,1,1,2,0,13,7,7,1,0,0,0,0,0,121.542077885,24.9903240335
景美捷運美妝2房,景福街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,180.0,1288,0,2,2,1,2,0,5,4,4,1,0,1,0,0,0,121.535898766,24.9958612876
景美捷運庭院一樓四房平車,景興路,0,0,0,0,0,0,0,0,0,1,0,0,29.6,222.0,3880,1,4,3,3,4,0,8,1,1,1,0,1,0,0,0,121.545573855,24.9926409289
景美捷運庭院一樓四房平車,景興路,0,0,0,0,0,0,0,0,0,1,0,0,29.6,222.0,3880,1,4,3,3,4,0,8,1,1,1,0,1,0,0,0,121.545573855,24.9926409289
靜心學區旁美寓,景華街,0,0,0,0,0,0,0,0,0,1,0,0,54.6,239.0,1760,0,5,1,2,5,0,23,4,4,1,0,1,0,0,0,121.547978703,24.9991768621
木新路採光邊間五房鼎家,木新路三段,0,0,0,0,0,0,0,0,0,1,0,0,50.6,42.0,1598,0,5,4,2,5,0,4,4,4,1,0,1,0,0,0,121.55960973,24.9820987915
靜心明亮大四房有庭院,仙岩路,0,0,0,0,0,0,0,0,0,1,0,0,32.3,130.0,2798,0,4,2,2,4,0,5,1,1,1,0,1,0,0,0,121.550020317,24.9971775401
萬隆景美力霸二期金店,羅斯福路六段,0,0,0,0,0,0,0,0,0,1,0,0,30.0,107.0,5727,0,2,1,1,2,0,10,1,1,1,0,0,0,0,0,121.539449883,24.9972236991
木柵電梯兩房,下崙路,0,0,0,0,0,0,0,0,0,1,0,0,9.3,164.0,1598,0,2,1,1,2,0,7,2,2,1,0,1,0,0,0,121.55677459,24.9861849272
景美捷運美妝景觀三房,景後街,0,0,0,0,0,0,0,0,0,1,0,0,10.7,189.0,5998,1,3,2,2,3,0,15,11,11,1,0,1,0,0,0,121.542595607,24.9913672418
文山萃A2棟7樓-露台大戶,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,40.0,3088,1,3,2,2,3,0,13,7,7,1,0,0,0,0,0,121.558987337734,24.9850722143929
木柵公園旁電梯兩房,下崙路,0,0,0,0,0,0,0,0,0,1,0,0,9.3,90.0,1598,0,2,1,1,2,0,7,2,2,1,0,1,0,0,0,121.55677459,24.9861849272
文山萃A1棟13樓-頂級豪邸,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,127.0,3450,1,3,2,2,3,0,13,13,13,1,0,0,0,0,0,121.558592194569,24.98500744294
文山萃A1棟13樓-頂級豪邸,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,127.0,3450,1,3,2,2,3,0,13,13,13,1,0,0,0,0,0,121.5583,24.98523
文山萃A1棟13樓-頂級豪邸,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,127.0,3450,1,3,2,2,3,0,13,13,13,1,0,0,0,0,0,121.558592194569,24.98500744294
文山萃A1棟13樓-頂級豪邸,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,127.0,3450,1,3,2,2,3,0,13,13,13,1,0,0,0,0,0,121.5583,24.98523
文山萃A1棟12樓-露台坡平車,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,127.0,3650,1,3,2,2,3,0,13,12,12,1,0,0,0,0,0,121.559016891793,24.9851527810664
文山萃A1棟12樓-露台坡平車,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,127.0,3650,1,3,2,2,3,0,13,12,12,1,0,0,0,0,0,121.5583,24.98523
文山萃A1棟12樓-露台坡平車,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,127.0,3620,1,3,2,2,3,0,13,12,12,1,0,0,0,0,0,121.559016891793,24.9851527810664
文山萃A1棟12樓-露台坡平車,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,127.0,3620,1,3,2,2,3,0,13,12,12,1,0,0,0,0,0,121.5583,24.98523
靜心干邑景觀三房車,興隆路二段,0,0,0,0,0,0,0,0,0,1,0,0,11.8,157.0,4288,1,3,2,2,3,0,11,9,9,1,0,1,0,0,0,121.546525,25.00332
萬芳醫院捷運電梯裝潢套房,興德路,0,0,0,0,0,0,0,0,0,1,0,0,10.8,180.0,1199,0,1,1,1,1,0,12,3,3,1,0,0,1,0,0,121.556625861,25.0007781799
萬芳醫院商圈頂加,辛亥路五段,0,0,0,0,0,0,0,0,0,1,0,0,43.5,95.0,1680,0,5,4,2,5,0,5,5,5,1,0,1,0,0,0,121.553676232,24.9986915016
文山蔚來之森綠蔭雅居,福興路,0,0,0,0,0,0,0,0,0,1,0,0,0.4,117.0,2200,1,2,1,1,2,0,5,3,3,1,0,1,0,0,0,121.549402022,25.0057257038
木柵公園公寓頂樓大空間,興隆路四段,0,0,0,0,0,0,0,0,0,1,0,0,44.8,137.0,1498,0,6,3,2,6,0,5,5,5,1,1,0,0,0,0,121.562430345,24.9834698797
日日芬多精景華山莊學區美景公寓,景華街,0,0,0,0,0,0,0,0,0,1,0,0,42.0,159.0,2080,0,3,2,2,3,0,5,5,5,1,1,0,0,0,0,121.54811985,24.9940118296
景華街4樓邊間採光3房頂加美寓,景華街,0,0,0,0,0,0,0,0,0,1,0,0,50.8,193.0,2198,0,3,2,2,3,0,4,4,4,1,0,1,0,0,0,121.545215132,24.9950967157
萬芳醫院站黃金三樓公寓,辛亥路五段,0,0,0,0,0,0,0,0,0,1,0,0,46.9,239.0,1950,0,3,2,1,3,0,5,3,3,1,1,0,0,0,0,121.554395911,25.0002465441
木柵低總三房1號,木柵路三段,0,0,0,0,0,0,0,0,0,1,0,0,43.4,42.0,1380,0,3,2,1,3,0,5,3,3,1,0,1,0,0,0,121.564681009,24.9885428894
萬隆捷運站邊間美三房,萬盛街,0,0,0,0,0,0,0,0,0,1,0,0,38.8,65.0,2250,0,3,2,2,3,0,5,3,3,1,0,1,0,0,0,121.542775235,25.0052640915
木柵低總三房2號,木柵路三段,0,0,0,0,0,0,0,0,0,1,0,0,43.4,79.0,1380,0,3,2,1,3,0,5,3,3,1,0,1,0,0,0,121.564752721,24.9885306634
景美捷運大坪數公園綠地商一美寓,萬慶街,0,0,0,0,0,0,0,0,0,1,0,0,44.8,102.0,3180,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0,121.538779037,24.9933913717
文山區溫馨三房,福興路,0,0,0,0,0,0,0,0,0,1,0,0,45.4,120.0,1498,0,3,2,1,3,0,5,5,5,1,0,1,0,0,0,121.55135125,25.0051052876
萬隆電梯邊間3房華廈,羅斯福路五段,0,0,0,0,0,0,0,0,0,1,0,0,45.1,143.0,3880,0,3,2,2,3,0,7,4,4,1,0,0,0,1,0,121.53777445,25.0014544359
萬隆電梯邊間3房華廈,羅斯福路五段,0,0,0,0,0,0,0,0,0,1,0,0,45.1,143.0,3880,0,3,2,2,3,0,7,4,4,1,0,0,0,1,0,121.53777445,25.0014544359
眺望101忠順大院高樓三房平車,忠順街二段,0,0,0,0,0,0,0,0,0,1,0,0,6.1,167.0,4938,1,3,2,2,3,0,14,14,14,1,0,1,0,0,0,121.565251235,24.9857441528
萬隆捷運精裝收租自用極品,景明街,0,0,0,0,0,0,0,0,0,1,0,0,51.7,199.0,2338,0,6,3,3,6,0,4,4,4,1,0,1,0,0,0,121.541162224,25.0016737283
文山萃A2棟7樓-3房露台大戶,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,229.0,3088,1,3,2,2,3,0,13,7,7,1,0,1,0,0,0,121.5583,24.98523
文山萃A1棟13樓-頂級豪邸,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,44.0,3450,1,3,2,2,3,0,13,13,13,1,0,1,0,0,0,121.558592194569,24.98500744294
文山萃A1棟13樓-頂級豪邸,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,44.0,3450,1,3,2,2,3,0,13,13,13,1,0,1,0,0,0,121.5583,24.98523
文山萃A1棟13樓-頂級豪邸,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,44.0,3450,1,3,2,2,3,0,13,13,13,1,0,1,0,0,0,121.558592194569,24.98500744294
文山萃A1棟13樓-頂級豪邸,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,44.0,3450,1,3,2,2,3,0,13,13,13,1,0,1,0,0,0,121.5583,24.98523
文山萃A1棟12樓-露台坡平車,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,44.0,3650,1,3,2,2,3,0,13,12,12,1,0,1,0,0,0,121.559016891793,24.9851527810664
文山萃A1棟12樓-露台坡平車,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,44.0,3650,1,3,2,2,3,0,13,12,12,1,0,1,0,0,0,121.5583,24.98523
文山萃A1棟12樓-露台坡平車,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,44.0,3620,1,3,2,2,3,0,13,12,12,1,0,1,0,0,0,121.559016891793,24.9851527810664
文山萃A1棟12樓-露台坡平車,光輝路,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,44.0,3620,1,3,2,2,3,0,13,12,12,1,0,1,0,0,0,121.5583,24.98523
興隆商圈邊間美寓,興隆路二段,0,0,0,0,0,0,0,0,0,1,0,0,56.8,107.0,2338,0,3,2,2,3,0,4,4,4,1,0,1,0,0,0,121.550765147,25.0009133576
興隆靜巷低總價一樓,興隆路四段,0,0,0,0,0,0,0,0,0,1,0,0,0.0,130.0,1598,0,3,1,1,3,0,5,1,1,1,0,1,0,0,0,121.56247466,24.9838457394
文山國花山莊獨棟帝王別墅,辛亥路四段,0,0,0,0,0,0,0,0,0,1,0,0,44.3,156.0,6980,0,6,3,5,6,0,2,-1,2,4,0,1,0,0,0,121.56163034,25.0083700046
萬盛收租金雞母,萬盛街,0,0,0,0,0,0,0,0,0,1,0,0,49.3,189.0,2998,0,5,5,5,5,0,4,4,4,1,0,1,0,0,0,121.541574434,25.0052660088
木柵透天別墅,和興路,0,0,0,0,0,0,0,0,0,1,0,0,17.4,68.0,7980,1,6,3,5,6,0,5,-1,5,7,0,0,0,0,1,121.549712351,24.9855169961
建築年鑑唯一面公園四房,木柵路二段,0,0,0,0,0,0,0,0,0,1,0,0,24.8,93.0,3980,1,4,2,2,4,0,14,5,6,2,0,1,0,0,0,121.561001797,24.9884870488
師大分部公寓2樓,羅斯福路五段,0,0,0,0,0,0,0,0,0,1,0,0,47.8,116.0,2488,0,4,2,1,4,0,5,2,2,1,1,0,0,0,0,121.539242646,25.0065384835
全新富山匯2房車$,富山路,0,0,0,0,0,0,0,0,0,1,0,0,1.8,66.0,2780,1,2,2,1,2,0,15,8,8,1,0,1,0,0,0,121.553673379,24.9889223868
景美商圈美邸◎馥境柔光-馥麗第,景後街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,110.0,4998,1,3,2,2,3,0,15,4,4,1,0,1,0,0,0,121.542684827,24.9914408939
木柵興隆路近公園透天大庭院,興隆路二段,0,0,0,0,0,0,0,0,0,1,0,0,0.0,181.0,3288,0,3,2,5,3,0,2,1,2,2,0,0,0,0,1,121.550563484,24.9979910608
景華一樓停車美寓,景華街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,201.0,2988,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0,121.544590637,24.9927302482
下崙路電梯美屋,下崙路,0,0,0,0,0,0,0,0,0,1,0,0,0.0,221.0,1598,0,2,1,1,2,0,7,2,2,1,0,1,0,0,0,121.55677459,24.9861849272
忠順大院二期三房車,忠順街二段,0,0,0,0,0,0,0,0,0,1,0,0,0.0,40.0,4938,1,3,2,2,3,0,14,14,14,1,0,1,0,0,0,121.565251235,24.9857441528
都更效益美寓,興隆路一段,0,0,0,0,0,0,0,0,0,1,0,0,0.0,81.0,6666,0,2,4,3,2,0,4,1,4,4,0,1,0,0,0,121.539186318,25.0042023172
萬隆站高投報,景明街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,125.0,2338,0,6,3,3,6,0,4,4,4,1,0,1,0,0,0,121.541162224,25.0016737283
萬隆捷運低總價四房,萬盛街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,156.0,3625,1,4,2,2,4,0,8,3,3,1,0,1,0,0,0,121.54266829,25.0057761228
萬隆羅斯福精裝二房,萬盛街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,175.0,2468,1,2,2,1,2,0,8,2,2,1,0,1,0,0,0,121.542794336,25.0057003409
萬隆景觀大戶,萬盛街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,190.0,5752,1,4,2,4,4,0,8,8,8,1,0,1,0,0,0,121.54266829,25.0057761228
忠順街邊間採光4樓頂佳,忠順街一段,0,0,0,0,0,0,0,0,0,1,0,0,48.6,209.0,1880,0,4,3,2,4,0,4,4,4,1,0,1,0,0,0,121.559770855,24.9849169828
景興吉品邊間3F大四房,景興路,0,0,0,0,0,0,0,0,0,1,0,0,0.0,228.0,2350,0,4,2,2,4,0,5,3,3,1,0,1,0,0,0,121.544964411,24.9938399427
萬芳社區挑高四房車,萬安街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,44.0,1980,1,4,2,5,4,0,5,1,1,1,0,1,0,0,0,121.571577516,24.9997278086
萬芳社區挑高四房車,萬安街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,44.0,1980,1,4,2,5,4,0,5,1,1,1,0,1,0,0,0,121.571577516,24.9997278086
未來捷運美妝四樓,下崙路,0,0,0,0,0,0,0,0,0,1,0,0,0.0,91.0,1880,0,3,2,2,3,0,5,4,4,1,0,1,0,0,0,121.558962775,24.9857296695
萬芳社區挑高四房車,萬安街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,44.0,1980,1,4,2,5,4,0,5,1,1,1,0,1,0,0,0,121.571577516,24.9997278086
萬芳社區挑高四房車,萬安街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,44.0,1980,1,4,2,5,4,0,5,1,1,1,0,1,0,0,0,121.571577516,24.9997278086
再興中興低總鼎佳,興隆路三段,0,0,0,0,0,0,0,0,0,1,0,0,0.0,119.0,1388,0,5,3,2,5,0,5,5,5,1,0,1,0,0,0,121.558985271,24.9922066703
捷運萬芳醫院低樓層三房,辛亥路五段,0,0,0,0,0,0,0,0,0,1,0,0,0.0,142.0,1950,0,3,2,1,3,0,5,3,3,1,0,1,0,0,0,121.554395911,25.0002465441
萬隆電梯邊間3房華廈,羅斯福路五段,0,0,0,0,0,0,0,0,0,1,0,0,45.1,183.0,3880,0,3,2,2,3,0,7,4,4,1,0,0,0,1,0,121.53777445,25.0014544359
萬隆電梯邊間3房華廈,羅斯福路五段,0,0,0,0,0,0,0,0,0,1,0,0,45.1,183.0,3880,0,3,2,2,3,0,7,4,4,1,0,0,0,1,0,121.53777445,25.0014544359
低總價套房滿租頂佳收租或自住,景興路,0,0,0,0,0,0,0,0,0,1,0,0,0.0,204.0,1520,0,6,1,5,6,0,5,5,5,1,0,0,1,0,0,121.546268414,24.9939390619
萬隆邊間大坪數二樓,萬隆街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,43.0,5000,0,6,2,3,6,0,5,2,2,1,0,1,0,0,0,121.536970486,25.001654539
中國科大旁美裝三房公寓,辛亥路五段,0,0,0,0,0,0,0,0,0,1,0,0,0.0,111.0,1950,0,3,2,1,3,0,5,3,3,1,1,0,0,0,0,121.554395911,25.0002465441
彷彿秘境敦南觀止三房車,福興路,0,0,0,0,0,0,0,0,0,1,0,0,13.6,135.0,3250,1,3,2,2,3,0,14,6,6,1,0,1,0,0,0,121.54999972,25.0067424983
景美樓中樓帝王景觀戶,羅斯福路六段,0,0,0,0,0,0,0,0,0,1,0,0,0.0,160.0,7280,1,4,2,3,4,0,20,19,20,2,0,1,0,0,0,121.539260414,24.9889062622
$木柵邊間電梯兩房車,木柵路一段,0,0,0,0,0,0,0,0,0,1,0,0,0.0,179.0,2643,1,2,2,2,2,0,7,5,5,1,0,1,0,0,0,121.553599,24.987537
萬隆大坪數二房邊間二樓,萬隆街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,63.0,2680,0,2,2,1,2,0,5,2,2,1,0,1,0,0,0,121.53694692,25.0008353345
景華街4樓3房頂佳滿租好房,景華街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,205.0,2250,0,5,2,3,5,0,4,4,4,1,0,1,0,0,0,121.545168225,24.9950942877
獨家麥當勞稀有一樓,忠順街一段,0,0,0,0,0,0,0,0,0,1,0,0,0.0,231.0,2170,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0,121.560276983,24.9826342823
萬隆捷運鼎佳,羅斯福路五段,0,0,0,0,0,0,0,0,0,1,0,0,0.0,42.0,1758,0,2,1,1,2,0,24,5,5,1,0,1,0,0,0,121.539992817,25.0059005301
景美捷運黃金店透天投資屋,景美街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,84.0,12980,0,5,4,3,5,0,4,1,4,4,0,0,0,0,1,121.541329274,24.9901853807
靜心明亮方正電梯2房,仙岩路,0,0,0,0,0,0,0,0,0,1,0,0,0.0,141.0,1955,0,2,2,1,2,0,18,7,7,1,0,1,0,0,0,121.549614819,24.9983018217
萬隆站旁收租屋,景明街,0,0,0,0,0,0,0,0,0,1,0,0,0.0,165.0,2338,0,6,3,3,6,0,4,4,4,1,0,1,0,0,0,121.541162224,25.0016737283
景興1樓美寓,景興路,0,0,0,0,0,0,0,0,0,1,0,0,0.0,204.0,2788,0,3,2,5,3,0,5,1,1,1,0,1,0,0,0,121.545145492,24.9968871419
